OBJECTID,name,NEAR_FID,NEAR_DIST,NEAR_X,NEAR_Y,NEAR_ANGLE,tahun,nama_provinsi,nama_kabupaten_kota,nama_kecamatan,nama_kelurahan,jumlah_luas_wilayah_(km2),jumlah_kepadatan_(jiwa/km2),jumlah_populasi_(jiwa/km2)
1839,SMP - SMK Putra Satria,179,2854.666277,106.7832062,-6.238423351,95.64311251,2020,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,2.1,22061.49745,46329
1840,SD Negeri 03 Pancoran Pagi,114,651.975108,106.8521135,-6.243341582,42.82384863,2020,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,CIKOKO,0.72,18288.46422,13168
1841,Madrasah Aliyah Kejuruan Unggulan Informatika Jakarta,230,2843.275004,106.777576,-6.218406614,53.22140289,2020,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,2.99,22496.32402,67264
1842,MI Al Husna,214,738.1243817,106.8380919,-6.241567374,178.715721,2020,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,MENTENG DALAM,2.1,21361.42857,44859
1843,SD Negeri Petukangan Utara 07 Pagi,177,2045.529688,106.7722585,-6.212915021,50.55107029,2020,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,2.99,22496.32402,67264
1844,SD Negeri Petukangan Utara 06 Pagi,177,2025.121926,106.7722585,-6.212915021,50.09659914,2020,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,2.99,22496.32402,67264
1845,SMP Bina Putra Bangsa,177,2158.099654,106.7722585,-6.212915021,46.95658468,2020,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,2.99,22496.32402,67264
1846,SD Negeri Petukangan Utara 10 Pagi,177,3509.419736,106.7722585,-6.212915021,51.48184073,2020,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,2.99,22496.32402,67264
1847,SD Negeri Petukangan Utara 09 Pagi,177,3539.252713,106.7722585,-6.212915021,51.88524854,2020,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,2.99,22496.32402,67264
1848,KB - TL - SD Darul Muttaqien,177,3594.217763,106.7722585,-6.212915021,44.42931723,2020,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,2.1,22061.49745,46329
1849,SMP - SMK Islam Darul Muttaqien,177,3632.694775,106.7722585,-6.212915021,47.71254649,2020,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,2.99,22496.32402,67264
1850,TK - MI Al Ihsan Attahiriyah III,132,893.0014468,106.8823649,-6.214625496,0.095111962,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,1.63,27229.84193,44385
1851,MA Negeri 19 Jakarta,177,3405.541681,106.7722585,-6.212915021,54.65131765,2020,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,2.99,22496.32402,67264
1852,SMK Tunas Grafika Informatika,177,3205.843054,106.7722585,-6.212915021,50.49525522,2020,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,2.99,22496.32402,67264
1853,SMP - SMK Al Muawannah,177,3179.735998,106.7722585,-6.212915021,49.88184748,2020,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,2.99,22496.32402,67264
1854,SMP - SMK Puspita Persada Jakarta,177,3196.838873,106.7722585,-6.212915021,58.31487224,2020,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,2.99,22496.32402,67264
1855,SD Negeri Rawasari 05 Pagi,50,308.7088181,106.8685834,-6.192226555,-146.1972299,2020,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,1.25,21983.16633,27479
1856,SMK PGRI 15,177,3322.289502,106.7722585,-6.212915021,54.40613408,2020,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,2.99,22496.32402,67264
1857,MTs Negeri 13 Jakarta,177,3344.069421,106.7722585,-6.212915021,55.14622214,2020,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,2.99,22496.32402,67264
1858,SMA Negeri 63 Jakarta,177,3112.241181,106.7722585,-6.212915021,56.17213068,2020,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,2.99,22496.32402,67264
1859,SD Negeri 05 Petukangan Utara,177,3060.006725,106.7722585,-6.212915021,56.41840723,2020,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,2.99,22496.32402,67264
1860,TK SD SMP Daarul Quran,79,1414.417014,106.8331993,-6.228753053,-98.70644266,2020,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,MENTENG DALAM,2.1,21361.42857,44859
1861,SMP Negeri 245 Jakarta,177,3837.773304,106.7722585,-6.212915021,68.33479311,2020,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,2.99,22496.32402,67264
1862,"RA TK.Islam, MI, MTs Inwanul Huda",28,838.520702,106.8780454,-6.239171526,-99.05686936,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,2.9,23850.43178,69166
1863,MTs Negeri 32 Jakarta,177,3707.778777,106.7722585,-6.212915021,69.90661163,2020,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,2.99,22496.32402,67264
1864,Yayasan Al Musyarofah,177,3385.187974,106.7722585,-6.212915021,68.79312648,2020,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,2.99,22496.32402,67264
1865,Narada School,15,2230.472519,106.7152461,-6.154789524,10.66639855,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,5.91,16641.62437,98352
1866,TK SD Al Waqwiyyah,227,1267.132019,106.8668635,-6.224639686,96.79003516,2020,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,BUKIT DURI,1.07,39465.47052,42228
1867,SMA Negeri 106 Jakarta,165,4454.900889,106.8656637,-6.306620974,8.727010847,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,PEKAYON,3.18,17151.98439,54543
1868,MTS Negeri 14 Jakarta,165,3959.895774,106.8656637,-6.306620974,6.154838067,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,PEKAYON,3.18,17151.98439,54543
1869,SD Negeri Tanjung Duren Utara 06 Pagi - 07 Petang,104,1374.899245,106.7921882,-6.175526757,47.17769961,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,1.77,17445.44941,30878
1870,SMK Pelayaran Lusiana Cawang,228,621.9946186,106.8699322,-6.257810615,118.8722142,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,1.79,22751.89902,40726
1871,SD-SMP Al-Isra,104,1044.942056,106.7921882,-6.175526757,76.81517632,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,1.77,17445.44941,30878
1872,SDIT Al-Iman,133,1015.303901,106.8895085,-6.213761138,10.30194209,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,2.9,23850.43178,69166
1873,SMP Negeri 89 Jakarta,104,1136.582665,106.7921882,-6.175526757,75.72249162,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,1.34,15429.02066,20675
1874,Yayasan Al-Chasanah,104,1123.019346,106.7921882,-6.175526757,77.77296137,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,1.34,15429.02066,20675
1875,SD 04 Pagi / SD 07 Petang,110,802.5579741,106.8811764,-6.290187984,16.0429498,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,1.98,15736.28149,31158
1876,Yayasan Pembinaan dan Pendidikan Islam Assa'adatul Abadiyah,104,1409.834848,106.7921882,-6.175526757,48.5622335,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,3.87,19114.21189,73972
1877,SDN Pela Mampang 07 Pagi,198,495.2370992,106.8269631,-6.252336144,85.40756661,2020,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,DUREN TIGA,1.92,18024.42827,34607
1878,Yayasan Islam Al Muawanah,183,2424.235906,106.779962,-6.286772641,-94.29028085,2020,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,6.05,10443.76447,63185
1879,MTs Negeri 1 Jakarta,198,555.2353684,106.8269631,-6.252336144,72.13316573,2020,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,1.62,33021.80877,53495
1880,Yayasan St. Fransiskus Asisi,79,1122.753527,106.8331993,-6.228753053,-77.06541274,2020,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,MENTENG DALAM,2.1,21361.42857,44859
1881,SMP Negeri 86 Jakarta,183,1421.630192,106.779962,-6.286772641,-90.11301958,2020,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,6.05,10443.76447,63185
1882,SD Negeri Cempaka Putih Barat 07-09,49,582.7222362,106.8645702,-6.19274783,175.8081509,2020,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,1.22,36910.64249,45031
1883,SD Negeri Lubang Buaya 06 Pagi,111,2769.554667,106.8863846,-6.291185834,-73.67074438,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,3.72,21439.54863,79755
1884,MI Al Baidho,111,1476.98609,106.8863846,-6.291185834,-69.35638972,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,3.72,21439.54863,79755
1885,SMP Negeri 246 Jakarta,111,1904.604543,106.8863846,-6.291185834,-93.44677277,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,3.72,21439.54863,79755
1886,SMA Negeri 113 Jakarta,111,1851.065685,106.8863846,-6.291185834,-85.96662903,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,3.72,21439.54863,79755
1887,SMP Negeri 81 Jakarta,111,2047.536765,106.8863846,-6.291185834,-101.3491257,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,3.72,21439.54863,79755
1888,SD Tunas Delima,104,666.9630771,106.7921882,-6.175526757,76.67261105,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,1.77,17445.44941,30878
1889,SMK Berlian,112,162.1412121,106.8635242,-6.24299485,-141.6941092,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,1.26,35848.53291,45169
1890,MTS dan MA Daarus Sa'adah,12,2738.274434,106.7059245,-6.154522135,-1.874005032,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,5.91,16641.62437,98352
1891,MTs dan SMA Cahaya Fadilah,14,1005.322828,106.7261892,-6.15391941,-1.818017212,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,5.91,16641.62437,98352
1892,MI Permata Bunda,15,1682.650424,106.7152461,-6.154789524,-20.07219834,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,5.91,16641.62437,98352
1893,SD - SMP - SMA Santoleo II,15,2136.19049,106.7152461,-6.154789524,-0.463610481,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,5.91,16641.62437,98352
1894,SD Negeri Cempaka Baru 11,189,645.1797409,106.8665747,-6.170407941,140.6854123,2020,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,0.99,42602.43632,42176
1895,SD Negeri Cempaka Baru 12-13-14,189,617.6077805,106.8665747,-6.170407941,134.9485545,2020,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,0.99,42602.43632,42176
1896,SD Negeri Kampung Melayu 01/02,41,292.6078877,106.8611624,-6.212874337,36.64151639,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,0.48,67798.45285,32543
1897,SMA Kristen Kalam Kudus II,15,1856.207612,106.7152461,-6.154789524,-1.365498941,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,5.91,16641.62437,98352
1898,Perguruan Advent VI,143,310.8725778,106.86808,-6.221385633,77.38357759,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,0.67,17265.84533,11568
1899,SD Angela,14,1269.68944,106.7261892,-6.15391941,12.70728609,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,5.91,16641.62437,98352
1900,SMP Negeri 176 Jakarta Barat,15,3096.848954,106.7152461,-6.154789524,-10.64815018,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,5.91,16641.62437,98352
1901,SD Negeri Duri Kosambi 02 Pagi,14,1839.872133,106.7261892,-6.15391941,10.14898714,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,5.91,16641.62437,98352
1902,SD Negeri Duri Kosambi 05 Pagi,14,1803.13398,106.7261892,-6.15391941,10.12551748,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,5.91,16641.62437,98352
1903,MA Negeri 12 Jakarta,15,2963.984919,106.7152461,-6.154789524,-8.701178297,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,5.91,16641.62437,98352
1904,Madrasah An-Nas Hatul Hikmiah,113,804.9649908,106.8581465,-6.24336155,-17.97571528,2020,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PENGADEGAN,0.94,27952.27996,26275
1905,SD Nusantara,15,2923.419206,106.7152461,-6.154789524,-8.733815542,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,5.91,16641.62437,98352
1906,TK-SD-SMP-SMA Perguruan Islam Darulsalam,216,471.7315339,106.8220148,-6.23346895,41.97262427,2020,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,0.98,16228.01636,15903
1907,MI - MTs - MA Ad-Da'wah,16,2849.571354,106.7305784,-6.154845302,16.17173671,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,5.91,16641.62437,98352
1908,MA Negeri 1 Jakarta,168,269.4993058,106.796917,-6.166283546,-157.7880605,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,1.22,16829.68648,20532
1909,Pimpinan Cabang Muhammadiyah Grogol SD 10 - SMP 12 - SMA 24,205,412.8252067,106.7907325,-6.160831019,-49.86310062,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,1.22,16829.68648,20532
1910,SD Negeri 05 - 07 Grogol,205,656.7638311,106.7907325,-6.160831019,-101.074354,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,1.22,16829.68648,20532
1911,SMP YPMII (Yayasan Pembangunan Masyarakat Islam Indonesia),26,377.509838,106.874366,-6.22015737,105.0722021,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,0.88,30480.31945,26823
1912,SD Negeri Grogol 01 Pagi,204,367.4319884,106.7949023,-6.152004018,9.050408022,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,1.22,16829.68648,20532
1913,SDIT Al Mubarak,50,324.1869572,106.8685834,-6.192226555,-176.4533249,2020,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,1.25,21983.16633,27479
1914,Yayasan Kesejahteraan Anak Dan Remaja Tanjung,168,542.9826473,106.796917,-6.166283546,172.1322169,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,1.22,16829.68648,20532
1915,Yayasan Pendidikan Islam Nurul Barkah,50,284.7350249,106.8685834,-6.192226555,-177.2565934,2020,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,1.25,21983.16633,27479
1916,Yayasan Pendidikan Baptis Elim,205,396.8428103,106.7907325,-6.160831019,-55.63355244,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,1.22,16829.68648,20532
1917,TK SD SMP Yayasan Pendidikan Islam Al Bayyan,79,484.1102263,106.8331993,-6.228753053,-56.38918695,2020,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,2.15,3428.970657,7372
1918,Sekolah Menengah Kejuruan Pelita Tiga No. 1,24,148.2027223,106.8737352,-6.205462976,-156.0108631,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,1.79,28348.30646,50743
1919,SD Negeri Johar Baru 01 Pagi,49,679.457682,106.8645702,-6.19274783,152.1546345,2020,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,1.19,39507.13686,47013
1920,SMA Negeri 27 Jakarta,203,1003.97089,106.8580434,-6.17392665,-20.98626489,2020,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,1.22,36910.64249,45031
1921,"SD Negeri Johar Baru 03, 04, 05, 21, 23, 25",202,1057.814516,106.8547368,-6.174415741,-1.721950543,2020,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,1.19,39507.13686,47013
1922,MI. Thariqul Khair,13,289.0364739,106.7191973,-6.153058684,-56.63138484,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,5.91,16641.62437,98352
1923,"MI Zahrotul Athfal, SMP Asia",14,307.6360006,106.7261892,-6.15391941,7.280063197,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,5.91,16641.62437,98352
1924,MTs Al Hidayah,34,804.8861632,106.8930815,-6.113897286,-84.75828985,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3.28,10952.10494,35923
1925,SD Negeri Tugu Utara 07 Pagi dan 08 Petang,36,1896.24297,106.8938919,-6.128641829,-105.279091,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU UTARA,3.32,26342.46988,87457
1926,SD Negeri 07,227,1491.220751,106.8668635,-6.224639686,88.09402589,2020,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,BUKIT DURI,1.07,39465.47052,42228
1927,SD Negeri Rawa Badak Utara 24,121,1078.251677,106.893442,-6.118845447,-96.63409437,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,1.58,48269.53596,76266
1928,SD Negeri Rawa Badak Utara 23 Pagi,121,1105.097976,106.893442,-6.118845447,-108.5012181,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,1.58,48269.53596,76266
1929,SD Negeri Komplek Kincir,121,810.5367198,106.893442,-6.118845447,-89.43086889,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,1.33,33043.18489,43947
1930,SMP Negeri 76 Jakarta,43,823.6801151,106.8609346,-6.194403199,147.0911238,2020,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,1.19,39507.13686,47013
1931,"SDN Johar Baru 13, 14, 15",66,896.6475381,106.8459931,-6.188094626,-131.1196993,2020,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,1.19,39507.13686,47013
1932,"SDN Johar Baru 17, 18, 19",202,920.4219163,106.8547368,-6.174415741,18.32551819,2020,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,1.19,39507.13686,47013
1933,SMK Negeri 31 jakarata,202,871.1035434,106.8547368,-6.174415741,19.43470571,2020,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,1.19,39507.13686,47013
1934,SD Negeri Rawa Badak Utara 19 Pagi,121,1016.712476,106.893442,-6.118845447,-91.05349349,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,1.33,33043.18489,43947
1935,Sekolah Kristen Nasional Anglo KB-TK-SMP-SMA,21,288.6153179,106.8754177,-6.18737025,104.8278407,2020,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,2.23,13441.59928,29975
1936,SMP Barunawati III,121,929.2233128,106.893442,-6.118845447,-59.60413789,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,1.02,53753.19819,54828
1937,SD Barunawati IV,121,890.2702643,106.893442,-6.118845447,-58.15426784,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,1.02,53753.19819,54828
1938,SD Negeri Rawa Badak Utara 07,121,582.3806394,106.893442,-6.118845447,-110.5472521,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,1.33,33043.18489,43947
1939,SD Negeri Rawasari 02-03 Pagi,49,179.777505,106.8645702,-6.19274783,-160.9389134,2020,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,1.25,21983.16633,27479
1940,SMK 1 Perguruan Cikini,121,705.6286372,106.893442,-6.118845447,-50.41979673,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,1.02,53753.19819,54828
1941,SD Negeri Rawa Badak Utara 03,121,592.0400786,106.893442,-6.118845447,-95.49694898,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,1.33,33043.18489,43947
1942,SMP Negeri 173 Jakarta,121,608.1864481,106.893442,-6.118845447,-92.58931294,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,1.33,33043.18489,43947
1943,SD Negeri Rawasari 01 Pagi,49,179.8846779,106.8645702,-6.19274783,154.7362569,2020,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,1.25,21983.16633,27479
1944,SMA Negeri 13 Jakarta,121,165.2300802,106.893442,-6.118845447,-73.99866405,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,1.33,33043.18489,43947
1945,TK SD 17 Agustus,106,1615.485507,106.852078,-6.243047459,171.0993809,2020,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET BARAT,1.72,14987.76224,25779
1946,SD Persatuan Umat Islam,202,285.8819523,106.8547368,-6.174415741,3.667604977,2020,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,0.26,88652.67176,23050
1947,SD Negeri Rawa Badak Utara 05,121,497.1606794,106.893442,-6.118845447,-107.546498,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,1.33,33043.18489,43947
1948,SD St Fransiskus Xaverius,33,809.3137675,106.8924108,-6.110140162,-95.50657348,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3.28,10952.10494,35923
1949,SMK Teknik 10 Nopember,162,325.0126876,106.8663616,-6.262479098,-6.113748505,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,1.76,28509.29669,50176
1950,SD Negeri Pinangsia 03 dan 05 Pagi,155,128.3127906,106.8139944,-6.137797819,-30.63118155,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,0.96,13548.18588,13006
1951,"RA, SDIT, MTs, SMA Al Muhajirin",36,919.2411069,106.8938919,-6.128641829,-120.3670151,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,1.02,53753.19819,54828
1952,SDIT Mafazza,36,1021.843476,106.8938919,-6.128641829,-109.7450139,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,1.02,53753.19819,54828
1953,Yayasan Wanita Sejahtera,228,829.276173,106.8699322,-6.257810615,127.9376968,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,1.79,22751.89902,40726
1954,SD Negeri Rawa Badak Selatan 03,36,1104.789989,106.8938919,-6.128641829,-112.9968159,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,1.02,53753.19819,54828
1955,Yayasan SMP Marsudirini,228,849.9625989,106.8699322,-6.257810615,130.6645582,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,1.79,22751.89902,40726
1956,SMP Jayakarta,195,806.4277879,106.8821517,-6.109557443,29.46480761,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,1.09,52135.2444,56827
1957,SD Al-Ikhlas & SMP Taman Harapan,30,692.4540696,106.8657259,-6.261894412,150.0928153,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,1.79,22751.89902,40726
1958,Pesantren Aminah Boarding School,109,843.329866,106.8635527,-6.243281818,4.673698493,2020,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PENGADEGAN,0.94,27952.27996,26275
1959,SD Islam Al-Azhar 20 Cibubur,166,5956.095862,106.8816435,-6.30921433,1.824575086,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIBUBUR,4.5,18297.09743,82337
1960,Perguruan Tamansiswa Cabang Rawamangun,43,257.8230332,106.8609346,-6.194403199,-149.8318276,2020,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,1.25,21983.16633,27479
1961,SD Negeri Warakas 03-04-05-06-07,195,1707.361284,106.8821517,-6.109557443,38.19991968,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,1.09,52135.2444,56827
1962,SMA Negeri 18 Jakarta,195,1691.950736,106.8821517,-6.109557443,40.4447484,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,1.09,52135.2444,56827
