OID_,Join_Count,TARGET_FID,x,y,WADMKD,WADMKC,WADMKK,KDEPUM,KDCPUM,KDPKAB,Shape__Are,Shape__Len
1,0,1,106.654996141103993,-6.054999970288500,,,,,,,,
2,0,2,106.664996140837005,-6.054999970288500,,,,,,,,
3,0,3,106.674996140570002,-6.054999970288500,,,,,,,,
4,0,4,106.684996140302999,-6.054999970288500,,,,,,,,
5,0,5,106.694996140035997,-6.054999970288500,,,,,,,,
6,0,6,106.704996139768994,-6.054999970288500,,,,,,,,
7,0,7,106.714996139502006,-6.054999970288500,,,,,,,,
8,0,8,106.984996132291002,-6.054999970288500,,,,,,,,
9,0,9,106.994996132023999,-6.054999970288500,,,,,,,,
10,0,10,106.654996141103993,-6.064999970073460,,,,,,,,
11,0,11,106.664996140837005,-6.064999970073460,,,,,,,,
12,0,12,106.674996140570002,-6.064999970073460,,,,,,,,
13,0,13,106.684996140302999,-6.064999970073460,,,,,,,,
14,0,14,106.694996140035997,-6.064999970073460,,,,,,,,
15,0,15,106.704996139768994,-6.064999970073460,,,,,,,,
16,0,16,106.714996139502006,-6.064999970073460,,,,,,,,
17,0,17,106.994996132023999,-6.064999970073460,,,,,,,,
18,0,18,106.654996141103993,-6.074999969858410,,,,,,,,
19,0,19,106.664996140837005,-6.074999969858410,,,,,,,,
20,0,20,106.674996140570002,-6.074999969858410,,,,,,,,
21,0,21,106.684996140302999,-6.074999969858410,,,,,,,,
22,0,22,106.694996140035997,-6.074999969858410,,,,,,,,
23,0,23,106.704996139768994,-6.074999969858410,,,,,,,,
24,0,24,106.714996139502006,-6.074999969858410,,,,,,,,
25,0,25,106.724996139235003,-6.074999969858410,,,,,,,,
26,0,26,106.734996138967006,-6.074999969858410,,,,,,,,
27,0,27,106.994996132023999,-6.074999969858410,,,,,,,,
28,0,28,106.654996141103993,-6.084999969643360,,,,,,,,
29,0,29,106.664996140837005,-6.084999969643360,,,,,,,,
30,0,30,106.674996140570002,-6.084999969643360,,,,,,,,
31,0,31,106.684996140302999,-6.084999969643360,,,,,,,,
32,0,32,106.694996140035997,-6.084999969643360,,,,,,,,
33,0,33,106.704996139768994,-6.084999969643360,,,,,,,,
34,0,34,106.714996139502006,-6.084999969643360,,,,,,,,
35,0,35,106.724996139235003,-6.084999969643360,,,,,,,,
36,1,36,106.734996138967006,-6.084999969643360,KAMAL MUARA,PENJARINGAN,JAKARTA UTARA,3172011002,317201,3172,15673284.197000000625849,30119.799297199999273
37,0,37,106.974996132558005,-6.084999969643360,,,,,,,,
38,0,38,106.984996132291002,-6.084999969643360,,,,,,,,
39,0,39,106.994996132023999,-6.084999969643360,,,,,,,,
40,0,40,106.654996141103993,-6.094999969428310,,,,,,,,
41,0,41,106.664996140837005,-6.094999969428310,,,,,,,,
42,0,42,106.674996140570002,-6.094999969428310,,,,,,,,
43,0,43,106.684996140302999,-6.094999969428310,,,,,,,,
44,0,44,106.694996140035997,-6.094999969428310,,,,,,,,
45,0,45,106.704996139768994,-6.094999969428310,,,,,,,,
46,1,46,106.714996139502006,-6.094999969428310,KAMAL MUARA,PENJARINGAN,JAKARTA UTARA,3172011002,317201,3172,15673284.197000000625849,30119.799297199999273
47,1,47,106.724996139235003,-6.094999969428310,KAMAL MUARA,PENJARINGAN,JAKARTA UTARA,3172011002,317201,3172,15673284.197000000625849,30119.799297199999273
48,0,48,106.734996138967006,-6.094999969428310,,,,,,,,
49,1,49,106.744996138700003,-6.094999969428310,KAMAL MUARA,PENJARINGAN,JAKARTA UTARA,3172011002,317201,3172,15673284.197000000625849,30119.799297199999273
50,0,50,106.794996137365004,-6.094999969428310,,,,,,,,
51,0,51,106.804996137098001,-6.094999969428310,,,,,,,,
52,0,52,106.814996136830999,-6.094999969428310,,,,,,,,
53,0,53,106.874996135228997,-6.094999969428310,,,,,,,,
54,0,54,106.884996134961995,-6.094999969428310,,,,,,,,
55,0,55,106.894996134693997,-6.094999969428310,,,,,,,,
56,0,56,106.904996134426995,-6.094999969428310,,,,,,,,
57,0,57,106.914996134160006,-6.094999969428310,,,,,,,,
58,0,58,106.924996133893004,-6.094999969428310,,,,,,,,
59,0,59,106.934996133626001,-6.094999969428310,,,,,,,,
60,0,60,106.944996133358998,-6.094999969428310,,,,,,,,
61,1,61,106.954996133091996,-6.094999969428310,CILINCING,CILINCING,JAKARTA UTARA,3172041001,317204,3172,7162389.552529999986291,20285.191381699998601
62,1,62,106.964996132824993,-6.094999969428310,MARUNDA,CILINCING,JAKARTA UTARA,3172041003,317204,3172,8057892.998420000076294,17098.195223200000328
63,0,63,106.974996132558005,-6.094999969428310,,,,,,,,
64,0,64,106.984996132291002,-6.094999969428310,,,,,,,,
65,0,65,106.994996132023999,-6.094999969428310,,,,,,,,
66,0,66,106.654996141103993,-6.104999969213260,,,,,,,,
67,0,67,106.664996140837005,-6.104999969213260,,,,,,,,
68,0,68,106.674996140570002,-6.104999969213260,,,,,,,,
69,0,69,106.684996140302999,-6.104999969213260,,,,,,,,
70,1,70,106.694996140035997,-6.104999969213260,KAMAL,KALI DERES,JAKARTA BARAT,3173061004,317306,3173,4850931.664409999735653,14635.939278399999239
71,1,71,106.704996139768994,-6.104999969213260,KAMAL,KALI DERES,JAKARTA BARAT,3173061004,317306,3173,4850931.664409999735653,14635.939278399999239
72,1,72,106.714996139502006,-6.104999969213260,TEGAL ALUR,KALI DERES,JAKARTA BARAT,3173061003,317306,3173,5594508.513829999603331,11272.453403100000287
73,1,73,106.724996139235003,-6.104999969213260,KAMAL MUARA,PENJARINGAN,JAKARTA UTARA,3172011002,317201,3172,15673284.197000000625849,30119.799297199999273
74,1,74,106.734996138967006,-6.104999969213260,KAMAL MUARA,PENJARINGAN,JAKARTA UTARA,3172011002,317201,3172,15673284.197000000625849,30119.799297199999273
75,1,75,106.744996138700003,-6.104999969213260,KAMAL MUARA,PENJARINGAN,JAKARTA UTARA,3172011002,317201,3172,15673284.197000000625849,30119.799297199999273
76,1,76,106.754996138433000,-6.104999969213260,KAPUK MUARA,PENJARINGAN,JAKARTA UTARA,3172011003,317201,3172,9121895.460319999605417,14587.055539400000271
77,1,77,106.764996138165998,-6.104999969213260,KAPUK MUARA,PENJARINGAN,JAKARTA UTARA,3172011003,317201,3172,9121895.460319999605417,14587.055539400000271
78,1,78,106.774996137898995,-6.104999969213260,PLUIT,PENJARINGAN,JAKARTA UTARA,3172011005,317201,3172,7358570.100370000116527,25412.232497699998930
79,0,79,106.784996137632007,-6.104999969213260,,,,,,,,
80,1,80,106.794996137365004,-6.104999969213260,PLUIT,PENJARINGAN,JAKARTA UTARA,3172011005,317201,3172,7358570.100370000116527,25412.232497699998930
81,1,81,106.804996137098001,-6.104999969213260,PENJARINGAN,PENJARINGAN,JAKARTA UTARA,3172011001,317201,3172,4494129.011439999565482,16695.791385799999262
82,0,82,106.814996136830999,-6.104999969213260,,,,,,,,
83,0,83,106.834996136296994,-6.104999969213260,,,,,,,,
84,0,84,106.854996135763002,-6.104999969213260,,,,,,,,
85,0,85,106.864996135496000,-6.104999969213260,,,,,,,,
86,1,86,106.874996135228997,-6.104999969213260,TANJUNG PRIOK,TANJUNG PRIOK,JAKARTA UTARA,3172021001,317202,3172,3857574.293819999787956,23526.599918399999297
87,1,87,106.884996134961995,-6.104999969213260,TANJUNG PRIOK,TANJUNG PRIOK,JAKARTA UTARA,3172021001,317202,3172,3857574.293819999787956,23526.599918399999297
88,1,88,106.894996134693997,-6.104999969213260,KOJA,KOJA,JAKARTA UTARA,3172031001,317203,3172,2571320.026430000085384,7050.149120969999785
89,1,89,106.904996134426995,-6.104999969213260,KOJA,KOJA,JAKARTA UTARA,3172031001,317203,3172,2571320.026430000085384,7050.149120969999785
90,1,90,106.914996134160006,-6.104999969213260,KALIBARU,CILINCING,JAKARTA UTARA,3172041004,317204,3172,2606053.914530000183731,11108.991155100000469
91,1,91,106.924996133893004,-6.104999969213260,KALIBARU,CILINCING,JAKARTA UTARA,3172041004,317204,3172,2606053.914530000183731,11108.991155100000469
92,1,92,106.934996133626001,-6.104999969213260,CILINCING,CILINCING,JAKARTA UTARA,3172041001,317204,3172,7162389.552529999986291,20285.191381699998601
93,1,93,106.944996133358998,-6.104999969213260,CILINCING,CILINCING,JAKARTA UTARA,3172041001,317204,3172,7162389.552529999986291,20285.191381699998601
94,1,94,106.954996133091996,-6.104999969213260,MARUNDA,CILINCING,JAKARTA UTARA,3172041003,317204,3172,8057892.998420000076294,17098.195223200000328
95,1,95,106.964996132824993,-6.104999969213260,MARUNDA,CILINCING,JAKARTA UTARA,3172041003,317204,3172,8057892.998420000076294,17098.195223200000328
96,0,96,106.974996132558005,-6.104999969213260,,,,,,,,
97,0,97,106.984996132291002,-6.104999969213260,,,,,,,,
98,0,98,106.994996132023999,-6.104999969213260,,,,,,,,
99,0,99,106.654996141103993,-6.114999968998210,,,,,,,,
100,0,100,106.664996140837005,-6.114999968998210,,,,,,,,
101,0,101,106.674996140570002,-6.114999968998210,,,,,,,,
102,0,102,106.684996140302999,-6.114999968998210,,,,,,,,
103,1,103,106.694996140035997,-6.114999968998210,KAMAL,KALI DERES,JAKARTA BARAT,3173061004,317306,3173,4850931.664409999735653,14635.939278399999239
104,1,104,106.704996139768994,-6.114999968998210,KAMAL,KALI DERES,JAKARTA BARAT,3173061004,317306,3173,4850931.664409999735653,14635.939278399999239
105,1,105,106.714996139502006,-6.114999968998210,TEGAL ALUR,KALI DERES,JAKARTA BARAT,3173061003,317306,3173,5594508.513829999603331,11272.453403100000287
106,1,106,106.724996139235003,-6.114999968998210,TEGAL ALUR,KALI DERES,JAKARTA BARAT,3173061003,317306,3173,5594508.513829999603331,11272.453403100000287
107,1,107,106.734996138967006,-6.114999968998210,KAMAL MUARA,PENJARINGAN,JAKARTA UTARA,3172011002,317201,3172,15673284.197000000625849,30119.799297199999273
108,1,108,106.744996138700003,-6.114999968998210,KAMAL MUARA,PENJARINGAN,JAKARTA UTARA,3172011002,317201,3172,15673284.197000000625849,30119.799297199999273
109,1,109,106.754996138433000,-6.114999968998210,KAPUK MUARA,PENJARINGAN,JAKARTA UTARA,3172011003,317201,3172,9121895.460319999605417,14587.055539400000271
110,1,110,106.764996138165998,-6.114999968998210,KAPUK MUARA,PENJARINGAN,JAKARTA UTARA,3172011003,317201,3172,9121895.460319999605417,14587.055539400000271
111,1,111,106.774996137898995,-6.114999968998210,PLUIT,PENJARINGAN,JAKARTA UTARA,3172011005,317201,3172,7358570.100370000116527,25412.232497699998930
112,1,112,106.784996137632007,-6.114999968998210,PLUIT,PENJARINGAN,JAKARTA UTARA,3172011005,317201,3172,7358570.100370000116527,25412.232497699998930
113,1,113,106.794996137365004,-6.114999968998210,PLUIT,PENJARINGAN,JAKARTA UTARA,3172011005,317201,3172,7358570.100370000116527,25412.232497699998930
114,1,114,106.804996137098001,-6.114999968998210,PENJARINGAN,PENJARINGAN,JAKARTA UTARA,3172011001,317201,3172,4494129.011439999565482,16695.791385799999262
115,0,115,106.814996136830999,-6.114999968998210,,,,,,,,
116,0,116,106.824996136563996,-6.114999968998210,,,,,,,,
117,0,117,106.834996136296994,-6.114999968998210,,,,,,,,
118,0,118,106.844996136030005,-6.114999968998210,,,,,,,,
119,1,119,106.854996135763002,-6.114999968998210,ANCOL,PADEMANGAN,JAKARTA UTARA,3172051003,317205,3172,8348282.792980000376701,34477.012426000001142
120,1,120,106.864996135496000,-6.114999968998210,ANCOL,PADEMANGAN,JAKARTA UTARA,3172051003,317205,3172,8348282.792980000376701,34477.012426000001142
121,1,121,106.874996135228997,-6.114999968998210,TANJUNG PRIOK,TANJUNG PRIOK,JAKARTA UTARA,3172021001,317202,3172,3857574.293819999787956,23526.599918399999297
122,1,122,106.884996134961995,-6.114999968998210,KEBON BAWANG,TANJUNG PRIOK,JAKARTA UTARA,3172021005,317202,3172,1713598.430750000057742,5605.042175399999905
123,1,123,106.894996134693997,-6.114999968998210,RAWA BADAK UTARA,KOJA,JAKARTA UTARA,3172031004,317203,3172,1262152.407580000115559,5713.578475229999640
124,1,124,106.904996134426995,-6.114999968998210,LAGOA,KOJA,JAKARTA UTARA,3172031003,317203,3172,1573382.961120000109076,5456.590180000000146
125,1,125,106.914996134160006,-6.114999968998210,LAGOA,KOJA,JAKARTA UTARA,3172031003,317203,3172,1573382.961120000109076,5456.590180000000146
126,1,126,106.924996133893004,-6.114999968998210,SEMPER TIMUR,CILINCING,JAKARTA UTARA,3172041005,317204,3172,4461848.133390000090003,10719.052073999999266
127,1,127,106.934996133626001,-6.114999968998210,SEMPER TIMUR,CILINCING,JAKARTA UTARA,3172041005,317204,3172,4461848.133390000090003,10719.052073999999266
128,1,128,106.944996133358998,-6.114999968998210,CILINCING,CILINCING,JAKARTA UTARA,3172041001,317204,3172,7162389.552529999986291,20285.191381699998601
129,1,129,106.954996133091996,-6.114999968998210,MARUNDA,CILINCING,JAKARTA UTARA,3172041003,317204,3172,8057892.998420000076294,17098.195223200000328
130,1,130,106.964996132824993,-6.114999968998210,MARUNDA,CILINCING,JAKARTA UTARA,3172041003,317204,3172,8057892.998420000076294,17098.195223200000328
131,0,131,106.974996132558005,-6.114999968998210,,,,,,,,
132,0,132,106.984996132291002,-6.114999968998210,,,,,,,,
133,0,133,106.994996132023999,-6.114999968998210,,,,,,,,
134,0,134,106.654996141103993,-6.124999968783160,,,,,,,,
135,0,135,106.664996140837005,-6.124999968783160,,,,,,,,
136,0,136,106.674996140570002,-6.124999968783160,,,,,,,,
137,0,137,106.684996140302999,-6.124999968783160,,,,,,,,
138,1,138,106.694996140035997,-6.124999968783160,PEGADUNGAN,KALI DERES,JAKARTA BARAT,3173061005,317306,3173,7607238.770220000296831,12457.474294100000407
139,1,139,106.704996139768994,-6.124999968783160,PEGADUNGAN,KALI DERES,JAKARTA BARAT,3173061005,317306,3173,7607238.770220000296831,12457.474294100000407
140,1,140,106.714996139502006,-6.124999968783160,TEGAL ALUR,KALI DERES,JAKARTA BARAT,3173061003,317306,3173,5594508.513829999603331,11272.453403100000287
141,1,141,106.724996139235003,-6.124999968783160,TEGAL ALUR,KALI DERES,JAKARTA BARAT,3173061003,317306,3173,5594508.513829999603331,11272.453403100000287
142,1,142,106.734996138967006,-6.124999968783160,CENGKARENG TIMUR,CENGKARENG,JAKARTA BARAT,3173011006,317301,3173,4529839.901890000328422,12933.034942599999340
143,1,143,106.744996138700003,-6.124999968783160,KAMAL MUARA,PENJARINGAN,JAKARTA UTARA,3172011002,317201,3172,15673284.197000000625849,30119.799297199999273
144,1,144,106.754996138433000,-6.124999968783160,KAPUK MUARA,PENJARINGAN,JAKARTA UTARA,3172011003,317201,3172,9121895.460319999605417,14587.055539400000271
145,1,145,106.764996138165998,-6.124999968783160,KAPUK MUARA,PENJARINGAN,JAKARTA UTARA,3172011003,317201,3172,9121895.460319999605417,14587.055539400000271
146,1,146,106.774996137898995,-6.124999968783160,PEJAGALAN,PENJARINGAN,JAKARTA UTARA,3172011004,317201,3172,3687615.983349999878556,10473.953250399999888
147,1,147,106.784996137632007,-6.124999968783160,PLUIT,PENJARINGAN,JAKARTA UTARA,3172011005,317201,3172,7358570.100370000116527,25412.232497699998930
148,1,148,106.794996137365004,-6.124999968783160,PENJARINGAN,PENJARINGAN,JAKARTA UTARA,3172011001,317201,3172,4494129.011439999565482,16695.791385799999262
149,1,149,106.804996137098001,-6.124999968783160,PENJARINGAN,PENJARINGAN,JAKARTA UTARA,3172011001,317201,3172,4494129.011439999565482,16695.791385799999262
150,1,150,106.814996136830999,-6.124999968783160,ANCOL,PADEMANGAN,JAKARTA UTARA,3172051003,317205,3172,8348282.792980000376701,34477.012426000001142
151,1,151,106.824996136563996,-6.124999968783160,ANCOL,PADEMANGAN,JAKARTA UTARA,3172051003,317205,3172,8348282.792980000376701,34477.012426000001142
152,1,152,106.834996136296994,-6.124999968783160,ANCOL,PADEMANGAN,JAKARTA UTARA,3172051003,317205,3172,8348282.792980000376701,34477.012426000001142
153,1,153,106.844996136030005,-6.124999968783160,ANCOL,PADEMANGAN,JAKARTA UTARA,3172051003,317205,3172,8348282.792980000376701,34477.012426000001142
154,1,154,106.854996135763002,-6.124999968783160,SUNTER AGUNG,TANJUNG PRIOK,JAKARTA UTARA,3172021006,317202,3172,5277747.425269999541342,11308.526306800000384
155,1,155,106.864996135496000,-6.124999968783160,PAPANGGO,TANJUNG PRIOK,JAKARTA UTARA,3172021003,317202,3172,3009608.088159999810159,9263.169430379999540
156,1,156,106.874996135228997,-6.124999968783160,WARAKAS,TANJUNG PRIOK,JAKARTA UTARA,3172021007,317202,3172,1083091.886159999994561,4305.366505349999898
157,1,157,106.884996134961995,-6.124999968783160,KEBON BAWANG,TANJUNG PRIOK,JAKARTA UTARA,3172021005,317202,3172,1713598.430750000057742,5605.042175399999905
158,1,158,106.894996134693997,-6.124999968783160,RAWA BADAK UTARA,KOJA,JAKARTA UTARA,3172031004,317203,3172,1262152.407580000115559,5713.578475229999640
159,1,159,106.904996134426995,-6.124999968783160,TUGU UTARA,KOJA,JAKARTA UTARA,3172031002,317203,3172,2315956.504749999847263,6632.609826400000202
160,1,160,106.914996134160006,-6.124999968783160,TUGU UTARA,KOJA,JAKARTA UTARA,3172031002,317203,3172,2315956.504749999847263,6632.609826400000202
161,1,161,106.924996133893004,-6.124999968783160,SEMPER BARAT,CILINCING,JAKARTA UTARA,3172041007,317204,3172,3290738.444579999893904,10493.728718500000468
162,1,162,106.934996133626001,-6.124999968783160,SEMPER TIMUR,CILINCING,JAKARTA UTARA,3172041005,317204,3172,4461848.133390000090003,10719.052073999999266
163,1,163,106.944996133358998,-6.124999968783160,CILINCING,CILINCING,JAKARTA UTARA,3172041001,317204,3172,7162389.552529999986291,20285.191381699998601
164,1,164,106.954996133091996,-6.124999968783160,MARUNDA,CILINCING,JAKARTA UTARA,3172041003,317204,3172,8057892.998420000076294,17098.195223200000328
165,1,165,106.964996132824993,-6.124999968783160,MARUNDA,CILINCING,JAKARTA UTARA,3172041003,317204,3172,8057892.998420000076294,17098.195223200000328
166,0,166,106.974996132558005,-6.124999968783160,,,,,,,,
167,0,167,106.984996132291002,-6.124999968783160,,,,,,,,
168,0,168,106.994996132023999,-6.124999968783160,,,,,,,,
169,0,169,106.654996141103993,-6.134999968568110,,,,,,,,
170,0,170,106.664996140837005,-6.134999968568110,,,,,,,,
171,0,171,106.674996140570002,-6.134999968568110,,,,,,,,
172,0,172,106.684996140302999,-6.134999968568110,,,,,,,,
173,1,173,106.694996140035997,-6.134999968568110,PEGADUNGAN,KALI DERES,JAKARTA BARAT,3173061005,317306,3173,7607238.770220000296831,12457.474294100000407
174,1,174,106.704996139768994,-6.134999968568110,PEGADUNGAN,KALI DERES,JAKARTA BARAT,3173061005,317306,3173,7607238.770220000296831,12457.474294100000407
175,1,175,106.714996139502006,-6.134999968568110,PEGADUNGAN,KALI DERES,JAKARTA BARAT,3173061005,317306,3173,7607238.770220000296831,12457.474294100000407
176,1,176,106.724996139235003,-6.134999968568110,CENGKARENG BARAT,CENGKARENG,JAKARTA BARAT,3173011001,317301,3173,3857887.849030000157654,9137.303343949999544
177,1,177,106.734996138967006,-6.134999968568110,CENGKARENG TIMUR,CENGKARENG,JAKARTA BARAT,3173011006,317301,3173,4529839.901890000328422,12933.034942599999340
178,1,178,106.744996138700003,-6.134999968568110,KAPUK,CENGKARENG,JAKARTA BARAT,3173011005,317301,3173,5182425.953110000118613,15179.529276900000696
179,1,179,106.754996138433000,-6.134999968568110,KAPUK MUARA,PENJARINGAN,JAKARTA UTARA,3172011003,317201,3172,9121895.460319999605417,14587.055539400000271
180,1,180,106.764996138165998,-6.134999968568110,KAPUK MUARA,PENJARINGAN,JAKARTA UTARA,3172011003,317201,3172,9121895.460319999605417,14587.055539400000271
181,1,181,106.774996137898995,-6.134999968568110,KAPUK MUARA,PENJARINGAN,JAKARTA UTARA,3172011003,317201,3172,9121895.460319999605417,14587.055539400000271
182,1,182,106.784996137632007,-6.134999968568110,PEJAGALAN,PENJARINGAN,JAKARTA UTARA,3172011004,317201,3172,3687615.983349999878556,10473.953250399999888
183,1,183,106.794996137365004,-6.134999968568110,PENJARINGAN,PENJARINGAN,JAKARTA UTARA,3172011001,317201,3172,4494129.011439999565482,16695.791385799999262
184,1,184,106.804996137098001,-6.134999968568110,PEKOJAN,TAMBORA,JAKARTA BARAT,3173041009,317304,3173,779007.189607999986038,3448.372472219999963
185,1,185,106.814996136830999,-6.134999968568110,PINANGSIA,TAMAN SARI,JAKARTA BARAT,3173031008,317303,3173,980574.084604999981821,5535.861597250000159
186,1,186,106.824996136563996,-6.134999968568110,ANCOL,PADEMANGAN,JAKARTA UTARA,3172051003,317205,3172,8348282.792980000376701,34477.012426000001142
187,1,187,106.834996136296994,-6.134999968568110,PADEMANGAN BARAT,PADEMANGAN,JAKARTA UTARA,3172051002,317205,3172,1516938.285279999952763,5801.225898939999752
188,1,188,106.844996136030005,-6.134999968568110,PADEMANGAN TIMUR,PADEMANGAN,JAKARTA UTARA,3172051001,317205,3172,2667743.090400000102818,9681.918848929999513
189,1,189,106.854996135763002,-6.134999968568110,SUNTER AGUNG,TANJUNG PRIOK,JAKARTA UTARA,3172021006,317202,3172,5277747.425269999541342,11308.526306800000384
190,1,190,106.864996135496000,-6.134999968568110,SUNTER AGUNG,TANJUNG PRIOK,JAKARTA UTARA,3172021006,317202,3172,5277747.425269999541342,11308.526306800000384
191,1,191,106.874996135228997,-6.134999968568110,PAPANGGO,TANJUNG PRIOK,JAKARTA UTARA,3172021003,317202,3172,3009608.088159999810159,9263.169430379999540
192,1,192,106.884996134961995,-6.134999968568110,SUNGAI BAMBU,TANJUNG PRIOK,JAKARTA UTARA,3172021004,317202,3172,2382103.777220000047237,9430.537375429999884
193,1,193,106.894996134693997,-6.134999968568110,RAWA BADAK SELATAN,KOJA,JAKARTA UTARA,3172031006,317203,3172,1823497.281990000046790,6054.156799420000425
194,1,194,106.904996134426995,-6.134999968568110,TUGU SELATAN,KOJA,JAKARTA UTARA,3172031005,317203,3172,1842116.199920000042766,6216.262171119999948
195,1,195,106.914996134160006,-6.134999968568110,TUGU SELATAN,KOJA,JAKARTA UTARA,3172031005,317203,3172,1842116.199920000042766,6216.262171119999948
196,1,196,106.924996133893004,-6.134999968568110,SEMPER BARAT,CILINCING,JAKARTA UTARA,3172041007,317204,3172,3290738.444579999893904,10493.728718500000468
197,1,197,106.934996133626001,-6.134999968568110,SEMPER BARAT,CILINCING,JAKARTA UTARA,3172041007,317204,3172,3290738.444579999893904,10493.728718500000468
198,1,198,106.944996133358998,-6.134999968568110,ROROTAN,CILINCING,JAKARTA UTARA,3172041006,317204,3172,9915468.178910000249743,16253.232785500000318
199,1,199,106.954996133091996,-6.134999968568110,ROROTAN,CILINCING,JAKARTA UTARA,3172041006,317204,3172,9915468.178910000249743,16253.232785500000318
200,1,200,106.964996132824993,-6.134999968568110,ROROTAN,CILINCING,JAKARTA UTARA,3172041006,317204,3172,9915468.178910000249743,16253.232785500000318
201,0,201,106.974996132558005,-6.134999968568110,,,,,,,,
202,0,202,106.984996132291002,-6.134999968568110,,,,,,,,
203,0,203,106.994996132023999,-6.134999968568110,,,,,,,,
204,0,204,106.654996141103993,-6.144999968353060,,,,,,,,
205,0,205,106.664996140837005,-6.144999968353060,,,,,,,,
206,0,206,106.674996140570002,-6.144999968353060,,,,,,,,
207,0,207,106.684996140302999,-6.144999968353060,,,,,,,,
208,1,208,106.694996140035997,-6.144999968353060,KALIDERES,KALI DERES,JAKARTA BARAT,3173061001,317306,3173,5627249.722439999692142,12797.038402599999245
209,1,209,106.704996139768994,-6.144999968353060,KALIDERES,KALI DERES,JAKARTA BARAT,3173061001,317306,3173,5627249.722439999692142,12797.038402599999245
210,1,210,106.714996139502006,-6.144999968353060,PEGADUNGAN,KALI DERES,JAKARTA BARAT,3173061005,317306,3173,7607238.770220000296831,12457.474294100000407
211,1,211,106.724996139235003,-6.144999968353060,CENGKARENG BARAT,CENGKARENG,JAKARTA BARAT,3173011001,317301,3173,3857887.849030000157654,9137.303343949999544
212,1,212,106.734996138967006,-6.144999968353060,CENGKARENG TIMUR,CENGKARENG,JAKARTA BARAT,3173011006,317301,3173,4529839.901890000328422,12933.034942599999340
213,1,213,106.744996138700003,-6.144999968353060,KAPUK,CENGKARENG,JAKARTA BARAT,3173011005,317301,3173,5182425.953110000118613,15179.529276900000696
214,1,214,106.754996138433000,-6.144999968353060,KEDAUNG KALI ANGKE,CENGKARENG,JAKARTA BARAT,3173011004,317301,3173,2981607.799970000050962,8106.446096210000178
215,1,215,106.764996138165998,-6.144999968353060,KAPUK,CENGKARENG,JAKARTA BARAT,3173011005,317301,3173,5182425.953110000118613,15179.529276900000696
216,1,216,106.774996137898995,-6.144999968353060,KAPUK,CENGKARENG,JAKARTA BARAT,3173011005,317301,3173,5182425.953110000118613,15179.529276900000696
217,1,217,106.784996137632007,-6.144999968353060,JELAMBAR BARU,GROGOL PETAMBURAN,JAKARTA BARAT,3173021006,317302,3173,1496460.335699999937788,5209.725503380000191
218,1,218,106.794996137365004,-6.144999968353060,ANGKE,TAMBORA,JAKARTA BARAT,3173041007,317304,3173,797204.260908999945968,3795.028555769999912
219,1,219,106.804996137098001,-6.144999968353060,JEMBATAN LIMA,TAMBORA,JAKARTA BARAT,3173041008,317304,3173,473465.526853999996092,2759.657760550000148
220,1,220,106.814996136830999,-6.144999968353060,GLODOK,TAMAN SARI,JAKARTA BARAT,3173031007,317303,3173,368820.963171000010334,2408.260642769999777
221,1,221,106.824996136563996,-6.144999968353060,TANGKI,TAMAN SARI,JAKARTA BARAT,3173031004,317303,3173,383560.464532000012696,2556.408090880000145
222,1,222,106.834996136296994,-6.144999968353060,GUNUNG SAHARI UTARA,SAWAH BESAR,JAKARTA PUSAT,3171021004,317102,3171,2077991.115400000009686,8327.618696909999926
223,1,223,106.844996136030005,-6.144999968353060,GUNUNG SAHARI UTARA,SAWAH BESAR,JAKARTA PUSAT,3171021004,317102,3171,2077991.115400000009686,8327.618696909999926
224,1,224,106.854996135763002,-6.144999968353060,SUNTER AGUNG,TANJUNG PRIOK,JAKARTA UTARA,3172021006,317202,3172,5277747.425269999541342,11308.526306800000384
225,1,225,106.864996135496000,-6.144999968353060,SUNTER AGUNG,TANJUNG PRIOK,JAKARTA UTARA,3172021006,317202,3172,5277747.425269999541342,11308.526306800000384
226,1,226,106.874996135228997,-6.144999968353060,SUNTER AGUNG,TANJUNG PRIOK,JAKARTA UTARA,3172021006,317202,3172,5277747.425269999541342,11308.526306800000384
227,1,227,106.884996134961995,-6.144999968353060,SUNTER JAYA,TANJUNG PRIOK,JAKARTA UTARA,3172021002,317202,3172,5137830.071890000253916,10180.389601099999709
228,1,228,106.894996134693997,-6.144999968353060,KELAPA GADING BARAT,KELAPA GADING,JAKARTA UTARA,3172061003,317206,3172,7435897.994939999654889,12431.489775300000474
229,1,229,106.904996134426995,-6.144999968353060,KELAPA GADING BARAT,KELAPA GADING,JAKARTA UTARA,3172061003,317206,3172,7435897.994939999654889,12431.489775300000474
230,1,230,106.914996134160006,-6.144999968353060,PEGANGSAAN DUA,KELAPA GADING,JAKARTA UTARA,3172061002,317206,3172,5543213.476599999703467,13612.135169900000619
231,1,231,106.924996133893004,-6.144999968353060,SUKAPURA,CILINCING,JAKARTA UTARA,3172041002,317204,3172,5754882.965590000152588,9535.393914020000011
232,1,232,106.934996133626001,-6.144999968353060,SUKAPURA,CILINCING,JAKARTA UTARA,3172041002,317204,3172,5754882.965590000152588,9535.393914020000011
233,1,233,106.944996133358998,-6.144999968353060,ROROTAN,CILINCING,JAKARTA UTARA,3172041006,317204,3172,9915468.178910000249743,16253.232785500000318
