"code","country","year","month","technology","value","group"
"IE","Ireland","2023","1","Coal",0.0047285,"Fossil"
"IE","Ireland","2023","1","Oil",0.0080305,"Fossil"
"IE","Ireland","2023","1","Hydro",0.0051595,"Renewable"
"IE","Ireland","2023","1","Nuclear",0,"Nuclear"
"IE","Ireland","2023","1","Wind",0.0295485,"Renewable"
"IE","Ireland","2023","1","Solar",0,"Renewable"
"IE","Ireland","2023","1","Other Renewable",0,"Renewable"
"IE","Ireland","2023","1","Other",0,"Fossil"
"IE","Ireland","2023","2","Gas",0.754021,"Fossil"
"IE","Ireland","2023","2","Coal",0.1677555,"Fossil"
"IE","Ireland","2023","2","Oil",0.1558525,"Fossil"
"IE","Ireland","2023","2","Hydro",0.0349035,"Renewable"
"IE","Ireland","2023","2","Nuclear",0,"Nuclear"
"IE","Ireland","2023","2","Wind",1.026027,"Renewable"
"IE","Ireland","2023","2","Solar",0,"Renewable"
"IE","Ireland","2023","2","Other Renewable",0,"Renewable"
"IE","Ireland","2023","2","Other",0.0004485,"Fossil"
"IE","Ireland","2023","3","Gas",0.7159615,"Fossil"
"IE","Ireland","2023","3","Coal",0.1973075,"Fossil"
"IE","Ireland","2023","3","Oil",0.209452,"Fossil"
"IE","Ireland","2023","3","Hydro",0.062375,"Renewable"
"IE","Ireland","2023","3","Nuclear",0,"Nuclear"
"IE","Ireland","2023","3","Wind",1.1027435,"Renewable"
"IE","Ireland","2023","3","Solar",0,"Renewable"
"IE","Ireland","2023","3","Other Renewable",0,"Renewable"
"IE","Ireland","2023","3","Other",0.0007745,"Fossil"
"IE","Ireland","2023","4","Gas",0.352008,"Fossil"
"IE","Ireland","2023","4","Coal",0.061504,"Fossil"
"IE","Ireland","2023","4","Oil",0.080087,"Fossil"
"IE","Ireland","2023","4","Hydro",0.03029,"Renewable"
"IE","Ireland","2023","4","Nuclear",0,"Nuclear"
"IE","Ireland","2023","4","Wind",0.482393,"Renewable"
"IE","Ireland","2023","4","Solar",0,"Renewable"
"IE","Ireland","2023","4","Other Renewable",0,"Renewable"
"IE","Ireland","2023","4","Other",0,"Fossil"
"IE","Ireland","2023","5","Gas",0.8890385,"Fossil"
"IE","Ireland","2023","5","Coal",0.1369665,"Fossil"
"IE","Ireland","2023","5","Oil",0.211525,"Fossil"
"IE","Ireland","2023","5","Hydro",0.033654,"Renewable"
"IE","Ireland","2023","5","Nuclear",0,"Nuclear"
"IE","Ireland","2023","5","Wind",0.5435475,"Renewable"
"IE","Ireland","2023","5","Solar",0,"Renewable"
"IE","Ireland","2023","5","Other Renewable",0,"Renewable"
"IE","Ireland","2023","5","Other",0.0001245,"Fossil"
"IE","Ireland","2023","6","Gas",0.8152265,"Fossil"
"IE","Ireland","2023","6","Coal",0.1520315,"Fossil"
"IE","Ireland","2023","6","Oil",0.1308715,"Fossil"
"IE","Ireland","2023","6","Hydro",-0.0035035,"Renewable"
"IE","Ireland","2023","6","Nuclear",0,"Nuclear"
"IE","Ireland","2023","6","Wind",0.521537,"Renewable"
"IE","Ireland","2023","6","Solar",0,"Renewable"
"IE","Ireland","2023","6","Other Renewable",0,"Renewable"
"IE","Ireland","2023","6","Other",0.003043,"Fossil"
"IE","Ireland","2023","7","Gas",0.6383355,"Fossil"
"IE","Ireland","2023","7","Coal",0.0861545,"Fossil"
"IE","Ireland","2023","7","Oil",0.1673905,"Fossil"
"IE","Ireland","2023","7","Hydro",0.041359,"Renewable"
"IE","Ireland","2023","7","Nuclear",0,"Nuclear"
"IE","Ireland","2023","7","Wind",0.8551695,"Renewable"
"IE","Ireland","2023","7","Solar",0,"Renewable"
"IE","Ireland","2023","7","Other Renewable",0,"Renewable"
"IE","Ireland","2023","7","Other",0.000124,"Fossil"
"IE","Ireland","2023","8","Gas",0.704353,"Fossil"
"IE","Ireland","2023","8","Coal",0.0743415,"Fossil"
"IE","Ireland","2023","8","Oil",0.1160805,"Fossil"
"IE","Ireland","2023","8","Hydro",0.0681505,"Renewable"
"IE","Ireland","2023","8","Nuclear",0,"Nuclear"
"IE","Ireland","2023","8","Wind",0.8471825,"Renewable"
"IE","Ireland","2023","8","Solar",0,"Renewable"
"IE","Ireland","2023","8","Other Renewable",0,"Renewable"
"IE","Ireland","2023","8","Other",0.0004335,"Fossil"
"IE","Ireland","2023","9","Gas",0.7098125,"Fossil"
"IE","Ireland","2023","9","Coal",0.126971,"Fossil"
"IE","Ireland","2023","9","Oil",0.1694665,"Fossil"
"IE","Ireland","2023","9","Hydro",0.038311,"Renewable"
"IE","Ireland","2023","9","Nuclear",0,"Nuclear"
"IE","Ireland","2023","9","Wind",0.834665,"Renewable"
"IE","Ireland","2023","9","Solar",0,"Renewable"
"IE","Ireland","2023","9","Other Renewable",0,"Renewable"
"IE","Ireland","2023","9","Other",0.000242,"Fossil"
"IE","Ireland","2023","10","Gas",0.710116,"Fossil"
"IE","Ireland","2023","10","Coal",0.1533565,"Fossil"
"IE","Ireland","2023","10","Oil",0.154399,"Fossil"
"IE","Ireland","2023","10","Hydro",0.0808005,"Renewable"
"IE","Ireland","2023","10","Nuclear",0,"Nuclear"
"IE","Ireland","2023","10","Wind",0.8153795,"Renewable"
"IE","Ireland","2023","10","Solar",0,"Renewable"
"IE","Ireland","2023","10","Other Renewable",0,"Renewable"
"IE","Ireland","2023","10","Other",0.000536,"Fossil"
"IE","Ireland","2023","11","Gas",0.6277485,"Fossil"
"IE","Ireland","2023","11","Coal",0.1546155,"Fossil"
"IE","Ireland","2023","11","Oil",0.1479235,"Fossil"
"IE","Ireland","2023","11","Hydro",0.094282,"Renewable"
"IE","Ireland","2023","11","Nuclear",0,"Nuclear"
"IE","Ireland","2023","11","Wind",1.1149345,"Renewable"
"IE","Ireland","2023","11","Solar",0,"Renewable"
"IE","Ireland","2023","11","Other Renewable",0,"Renewable"
"IE","Ireland","2023","11","Other",0.0008705,"Fossil"
"IE","Ireland","2023","12","Gas",0.5920785,"Fossil"
"IE","Ireland","2023","12","Coal",0.147277,"Fossil"
"IE","Ireland","2023","12","Oil",0.0832145,"Fossil"
"IE","Ireland","2023","12","Hydro",0.0976375,"Renewable"
"IE","Ireland","2023","12","Nuclear",0,"Nuclear"
"IE","Ireland","2023","12","Wind",1.5134985,"Renewable"
"IE","Ireland","2023","12","Solar",0,"Renewable"
"IE","Ireland","2023","12","Other Renewable",0,"Renewable"
"IE","Ireland","2023","12","Other",0.000385,"Fossil"
"IT","Italy","2023","1","Gas",8.28547,"Fossil"
"IT","Italy","2023","1","Coal",2.900746,"Fossil"
"IT","Italy","2023","1","Oil",0.392065,"Fossil"
"IT","Italy","2023","1","Hydro",2.011225,"Renewable"
"IT","Italy","2023","1","Nuclear",0,"Nuclear"
"IT","Italy","2023","1","Wind",2.267829,"Renewable"
"IT","Italy","2023","1","Solar",0.835195,"Renewable"
"IT","Italy","2023","1","Other Renewable",0.950791,"Renewable"
"IT","Italy","2023","1","Other",1.698149,"Fossil"
"IT","Italy","2023","2","Gas",8.297372,"Fossil"
"IT","Italy","2023","2","Coal",2.308674,"Fossil"
"IT","Italy","2023","2","Oil",0.428664,"Fossil"
"IT","Italy","2023","2","Hydro",1.524086,"Renewable"
"IT","Italy","2023","2","Nuclear",0,"Nuclear"
"IT","Italy","2023","2","Wind",1.807208,"Renewable"
"IT","Italy","2023","2","Solar",1.346691,"Renewable"
"IT","Italy","2023","2","Other Renewable",0.884,"Renewable"
"IT","Italy","2023","2","Other",1.475828,"Fossil"
"IT","Italy","2023","3","Gas",7.848812,"Fossil"
"IT","Italy","2023","3","Coal",2.413666,"Fossil"
"IT","Italy","2023","3","Oil",0.275214,"Fossil"
"IT","Italy","2023","3","Hydro",1.553094,"Renewable"
"IT","Italy","2023","3","Nuclear",0,"Nuclear"
"IT","Italy","2023","3","Wind",2.545694,"Renewable"
"IT","Italy","2023","3","Solar",2.10842,"Renewable"
"IT","Italy","2023","3","Other Renewable",0.959154,"Renewable"
"IT","Italy","2023","3","Other",1.681613,"Fossil"
"IT","Italy","2023","4","Gas",7.113433,"Fossil"
"IT","Italy","2023","4","Coal",0.615468,"Fossil"
"IT","Italy","2023","4","Oil",0.013468,"Fossil"
"IT","Italy","2023","4","Hydro",1.494576,"Renewable"
"IT","Italy","2023","4","Nuclear",0,"Nuclear"
"IT","Italy","2023","4","Wind",2.161822,"Renewable"
"IT","Italy","2023","4","Solar",2.496356,"Renewable"
"IT","Italy","2023","4","Other Renewable",0.837941,"Renewable"
"IT","Italy","2023","4","Other",1.325916,"Fossil"
"IT","Italy","2023","5","Gas",6.269386,"Fossil"
"IT","Italy","2023","5","Coal",0.840433,"Fossil"
"IT","Italy","2023","5","Oil",0.065745,"Fossil"
"IT","Italy","2023","5","Hydro",4.096006,"Renewable"
"IT","Italy","2023","5","Nuclear",0,"Nuclear"
"IT","Italy","2023","5","Wind",1.513266,"Renewable"
"IT","Italy","2023","5","Solar",2.400157,"Renewable"
"IT","Italy","2023","5","Other Renewable",0.974265,"Renewable"
"IT","Italy","2023","5","Other",1.240718,"Fossil"
"IT","Italy","2023","6","Gas",7.25483,"Fossil"
"IT","Italy","2023","6","Coal",1.317175,"Fossil"
"IT","Italy","2023","6","Oil",0.021119,"Fossil"
"IT","Italy","2023","6","Hydro",4.83364,"Renewable"
"IT","Italy","2023","6","Nuclear",0,"Nuclear"
"IT","Italy","2023","6","Wind",1.036481,"Renewable"
"IT","Italy","2023","6","Solar",2.80323,"Renewable"
"IT","Italy","2023","6","Other Renewable",1.031754,"Renewable"
"IT","Italy","2023","6","Other",1.242807,"Fossil"
"IT","Italy","2023","7","Gas",10.340448,"Fossil"
"IT","Italy","2023","7","Coal",1.318214,"Fossil"
"IT","Italy","2023","7","Oil",0.069985,"Fossil"
"IT","Italy","2023","7","Hydro",4.370484,"Renewable"
"IT","Italy","2023","7","Nuclear",0,"Nuclear"
"IT","Italy","2023","7","Wind",1.345194,"Renewable"
"IT","Italy","2023","7","Solar",3.029212,"Renewable"
"IT","Italy","2023","7","Other Renewable",1.188115,"Renewable"
"IT","Italy","2023","7","Other",1.293668,"Fossil"
"IT","Italy","2023","8","Gas",7.690621,"Fossil"
"IT","Italy","2023","8","Coal",1.194516,"Fossil"
"IT","Italy","2023","8","Oil",0.05659,"Fossil"
"IT","Italy","2023","8","Hydro",3.847288,"Renewable"
"IT","Italy","2023","8","Nuclear",0,"Nuclear"
"IT","Italy","2023","8","Wind",1.735201,"Renewable"
"IT","Italy","2023","8","Solar",3.017996,"Renewable"
"IT","Italy","2023","8","Other Renewable",1.170352,"Renewable"
"IT","Italy","2023","8","Other",1.238283,"Fossil"
"IT","Italy","2023","9","Gas",8.54382,"Fossil"
"IT","Italy","2023","9","Coal",1.443407,"Fossil"
"IT","Italy","2023","9","Oil",0.028129,"Fossil"
"IT","Italy","2023","9","Hydro",3.520263,"Renewable"
"IT","Italy","2023","9","Nuclear",0,"Nuclear"
"IT","Italy","2023","9","Wind",1.638397,"Renewable"
"IT","Italy","2023","9","Solar",2.355062,"Renewable"
"IT","Italy","2023","9","Other Renewable",1.115952,"Renewable"
"IT","Italy","2023","9","Other",1.410011,"Fossil"
"IT","Italy","2023","10","Gas",8.545246,"Fossil"
"IT","Italy","2023","10","Coal",0.790473,"Fossil"
"IT","Italy","2023","10","Oil",0.048922,"Fossil"
"IT","Italy","2023","10","Hydro",3.239397,"Renewable"
"IT","Italy","2023","10","Nuclear",0,"Nuclear"
"IT","Italy","2023","10","Wind",1.861155,"Renewable"
"IT","Italy","2023","10","Solar",1.798943,"Renewable"
"IT","Italy","2023","10","Other Renewable",0.942833,"Renewable"
"IT","Italy","2023","10","Other",1.241477,"Fossil"
"IT","Italy","2023","11","Gas",6.879485,"Fossil"
"IT","Italy","2023","11","Coal",1.093157,"Fossil"
"IT","Italy","2023","11","Oil",0.01874,"Fossil"
"IT","Italy","2023","11","Hydro",4.063254,"Renewable"
"IT","Italy","2023","11","Nuclear",0,"Nuclear"
"IT","Italy","2023","11","Wind",2.969648,"Renewable"
"IT","Italy","2023","11","Solar",1.13494,"Renewable"
"IT","Italy","2023","11","Other Renewable",0.860974,"Renewable"
"IT","Italy","2023","11","Other",1.188519,"Fossil"
"IT","Italy","2023","12","Gas",6.326228,"Fossil"
"IT","Italy","2023","12","Coal",0.704666,"Fossil"
"IT","Italy","2023","12","Oil",0.019662,"Fossil"
"IT","Italy","2023","12","Hydro",2.431285,"Renewable"
"IT","Italy","2023","12","Nuclear",0,"Nuclear"
"IT","Italy","2023","12","Wind",1.861771,"Renewable"
"IT","Italy","2023","12","Solar",0.629375,"Renewable"
"IT","Italy","2023","12","Other Renewable",0.597344,"Renewable"
"IT","Italy","2023","12","Other",1.202571,"Fossil"
"LT","Lithuania","2023","1","Gas",0.03404,"Fossil"
"LT","Lithuania","2023","1","Coal",0,"Fossil"
"LT","Lithuania","2023","1","Oil",0,"Fossil"
"LT","Lithuania","2023","1","Hydro",0.036095,"Renewable"
"LT","Lithuania","2023","1","Nuclear",0,"Nuclear"
"LT","Lithuania","2023","1","Wind",0.208912,"Renewable"
"LT","Lithuania","2023","1","Solar",0.004617,"Renewable"
"LT","Lithuania","2023","1","Other Renewable",0.06095,"Renewable"
"LT","Lithuania","2023","1","Other",0.006653,"Fossil"
"LT","Lithuania","2023","2","Gas",0.015519,"Fossil"
"LT","Lithuania","2023","2","Coal",0,"Fossil"
"LT","Lithuania","2023","2","Oil",0,"Fossil"
"LT","Lithuania","2023","2","Hydro",0.030012,"Renewable"
"LT","Lithuania","2023","2","Nuclear",0,"Nuclear"
"LT","Lithuania","2023","2","Wind",0.183541,"Renewable"
"LT","Lithuania","2023","2","Solar",0.014054,"Renewable"
"LT","Lithuania","2023","2","Other Renewable",0.057069,"Renewable"
"LT","Lithuania","2023","2","Other",0.004283,"Fossil"
"LT","Lithuania","2023","3","Gas",0.029232,"Fossil"
"LT","Lithuania","2023","3","Coal",0,"Fossil"
"LT","Lithuania","2023","3","Oil",0,"Fossil"
"LT","Lithuania","2023","3","Hydro",0.039572,"Renewable"
"LT","Lithuania","2023","3","Nuclear",0,"Nuclear"
"LT","Lithuania","2023","3","Wind",0.243352,"Renewable"
"LT","Lithuania","2023","3","Solar",0.034919,"Renewable"
"LT","Lithuania","2023","3","Other Renewable",0.064003,"Renewable"
"LT","Lithuania","2023","3","Other",0.004418,"Fossil"
"LT","Lithuania","2023","4","Gas",0.0341,"Fossil"
"LT","Lithuania","2023","4","Coal",0,"Fossil"
"LT","Lithuania","2023","4","Oil",0,"Fossil"
"LT","Lithuania","2023","4","Hydro",0.030802,"Renewable"
"LT","Lithuania","2023","4","Nuclear",0,"Nuclear"
"LT","Lithuania","2023","4","Wind",0.165811,"Renewable"
"LT","Lithuania","2023","4","Solar",0.051297,"Renewable"
"LT","Lithuania","2023","4","Other Renewable",0.055759,"Renewable"
"LT","Lithuania","2023","4","Other",0.003559,"Fossil"
"LT","Lithuania","2023","5","Gas",0.022385,"Fossil"
"LT","Lithuania","2023","5","Coal",0,"Fossil"
"LT","Lithuania","2023","5","Oil",0,"Fossil"
"LT","Lithuania","2023","5","Hydro",0.022187,"Renewable"
"LT","Lithuania","2023","5","Nuclear",0,"Nuclear"
"LT","Lithuania","2023","5","Wind",0.121518,"Renewable"
"LT","Lithuania","2023","5","Solar",0.099804,"Renewable"
"LT","Lithuania","2023","5","Other Renewable",0.057277,"Renewable"
"LT","Lithuania","2023","5","Other",0.004078,"Fossil"
"LT","Lithuania","2023","6","Gas",0.06874,"Fossil"
"LT","Lithuania","2023","6","Coal",0,"Fossil"
"LT","Lithuania","2023","6","Oil",0,"Fossil"
"LT","Lithuania","2023","6","Hydro",0.00718,"Renewable"
"LT","Lithuania","2023","6","Nuclear",0,"Nuclear"
"LT","Lithuania","2023","6","Wind",0.09485,"Renewable"
"LT","Lithuania","2023","6","Solar",0.108116,"Renewable"
"LT","Lithuania","2023","6","Other Renewable",0.04979,"Renewable"
"LT","Lithuania","2023","6","Other",0.002289,"Fossil"
"LT","Lithuania","2023","7","Gas",0.030842,"Fossil"
"LT","Lithuania","2023","7","Coal",0,"Fossil"
"LT","Lithuania","2023","7","Oil",0,"Fossil"
"LT","Lithuania","2023","7","Hydro",0.001205,"Renewable"
"LT","Lithuania","2023","7","Nuclear",0,"Nuclear"
"LT","Lithuania","2023","7","Wind",0.168527,"Renewable"
"LT","Lithuania","2023","7","Solar",0.106638,"Renewable"
"LT","Lithuania","2023","7","Other Renewable",0.053625,"Renewable"
"LT","Lithuania","2023","7","Other",0.002232,"Fossil"
"LT","Lithuania","2023","8","Gas",0.064155,"Fossil"
"LT","Lithuania","2023","8","Coal",0,"Fossil"
"LT","Lithuania","2023","8","Oil",0,"Fossil"
"LT","Lithuania","2023","8","Hydro",0.007832,"Renewable"
"LT","Lithuania","2023","8","Nuclear",0,"Nuclear"
"LT","Lithuania","2023","8","Wind",0.153171,"Renewable"
"LT","Lithuania","2023","8","Solar",0.085639,"Renewable"
"LT","Lithuania","2023","8","Other Renewable",0.064001,"Renewable"
"LT","Lithuania","2023","8","Other",0.030536,"Fossil"
"LT","Lithuania","2023","9","Gas",0.073982,"Fossil"
"LT","Lithuania","2023","9","Coal",0,"Fossil"
"LT","Lithuania","2023","9","Oil",0,"Fossil"
"LT","Lithuania","2023","9","Hydro",-0.005283,"Renewable"
"LT","Lithuania","2023","9","Nuclear",0,"Nuclear"
"LT","Lithuania","2023","9","Wind",0.175194,"Renewable"
"LT","Lithuania","2023","9","Solar",0.085298,"Renewable"
"LT","Lithuania","2023","9","Other Renewable",0.044903,"Renewable"
"LT","Lithuania","2023","9","Other",0.022947,"Fossil"
"LT","Lithuania","2023","10","Gas",0.094565,"Fossil"
"LT","Lithuania","2023","10","Coal",0,"Fossil"
"LT","Lithuania","2023","10","Oil",0,"Fossil"
"LT","Lithuania","2023","10","Hydro",0.006646,"Renewable"
"LT","Lithuania","2023","10","Nuclear",0,"Nuclear"
"LT","Lithuania","2023","10","Wind",0.369348,"Renewable"
"LT","Lithuania","2023","10","Solar",0.04103,"Renewable"
"LT","Lithuania","2023","10","Other Renewable",0.059072,"Renewable"
"LT","Lithuania","2023","10","Other",0.014659,"Fossil"
"LT","Lithuania","2023","11","Gas",0.056271,"Fossil"
"LT","Lithuania","2023","11","Coal",0,"Fossil"
"LT","Lithuania","2023","11","Oil",0,"Fossil"
"LT","Lithuania","2023","11","Hydro",0.011882,"Renewable"
"LT","Lithuania","2023","11","Nuclear",0,"Nuclear"
"LT","Lithuania","2023","11","Wind",0.214274,"Renewable"
"LT","Lithuania","2023","11","Solar",0.01563,"Renewable"
"LT","Lithuania","2023","11","Other Renewable",0.064043,"Renewable"
"LT","Lithuania","2023","11","Other",0.017699,"Fossil"
"LT","Lithuania","2023","12","Gas",0.113894,"Fossil"
"LT","Lithuania","2023","12","Coal",0,"Fossil"
"LT","Lithuania","2023","12","Oil",0,"Fossil"
"LT","Lithuania","2023","12","Hydro",0.008598,"Renewable"
"LT","Lithuania","2023","12","Nuclear",0,"Nuclear"
"LT","Lithuania","2023","12","Wind",0.306708,"Renewable"
"LT","Lithuania","2023","12","Solar",0.007803,"Renewable"
"LT","Lithuania","2023","12","Other Renewable",0.075066,"Renewable"
"LT","Lithuania","2023","12","Other",0.016286,"Fossil"
"LU","Luxembourg","2023","1","Gas",0.01092175,"Fossil"
"LU","Luxembourg","2023","1","Coal",0,"Fossil"
"LU","Luxembourg","2023","1","Oil",0,"Fossil"
"LU","Luxembourg","2023","1","Hydro",0.01194675,"Renewable"
"LU","Luxembourg","2023","1","Nuclear",0,"Nuclear"
"LU","Luxembourg","2023","1","Wind",0.04947475,"Renewable"
"LU","Luxembourg","2023","1","Solar",0.00353475,"Renewable"
"LU","Luxembourg","2023","1","Other Renewable",0.025959,"Renewable"
"LU","Luxembourg","2023","1","Other",0,"Fossil"
"LU","Luxembourg","2023","2","Gas",0.00982375,"Fossil"
"LU","Luxembourg","2023","2","Coal",0,"Fossil"
"LU","Luxembourg","2023","2","Oil",0,"Fossil"
"LU","Luxembourg","2023","2","Hydro",0.00592075,"Renewable"
"LU","Luxembourg","2023","2","Nuclear",0,"Nuclear"
"LU","Luxembourg","2023","2","Wind",0.03843125,"Renewable"
"LU","Luxembourg","2023","2","Solar",0.012704,"Renewable"
"LU","Luxembourg","2023","2","Other Renewable",0.020351,"Renewable"
"LU","Luxembourg","2023","2","Other",0,"Fossil"
"LU","Luxembourg","2023","3","Gas",0.0098675,"Fossil"
"LU","Luxembourg","2023","3","Coal",0,"Fossil"
"LU","Luxembourg","2023","3","Oil",0,"Fossil"
"LU","Luxembourg","2023","3","Hydro",0.0101565,"Renewable"
"LU","Luxembourg","2023","3","Nuclear",0,"Nuclear"
"LU","Luxembourg","2023","3","Wind",0.05389525,"Renewable"
"LU","Luxembourg","2023","3","Solar",0.01605875,"Renewable"
"LU","Luxembourg","2023","3","Other Renewable",0.02423,"Renewable"
"LU","Luxembourg","2023","3","Other",0,"Fossil"
"LU","Luxembourg","2023","4","Gas",0.00736775,"Fossil"
"LU","Luxembourg","2023","4","Coal",0,"Fossil"
"LU","Luxembourg","2023","4","Oil",0,"Fossil"
"LU","Luxembourg","2023","4","Hydro",0.0100755,"Renewable"
"LU","Luxembourg","2023","4","Nuclear",0,"Nuclear"
"LU","Luxembourg","2023","4","Wind",0.03562425,"Renewable"
"LU","Luxembourg","2023","4","Solar",0.02621925,"Renewable"
"LU","Luxembourg","2023","4","Other Renewable",0.02065425,"Renewable"
"LU","Luxembourg","2023","4","Other",0,"Fossil"
"LU","Luxembourg","2023","5","Gas",0.005033,"Fossil"
"LU","Luxembourg","2023","5","Coal",0,"Fossil"
"LU","Luxembourg","2023","5","Oil",0,"Fossil"
"LU","Luxembourg","2023","5","Hydro",0.00608475,"Renewable"
"LU","Luxembourg","2023","5","Nuclear",0,"Nuclear"
"LU","Luxembourg","2023","5","Wind",0.02959525,"Renewable"
"LU","Luxembourg","2023","5","Solar",0.03874075,"Renewable"
"LU","Luxembourg","2023","5","Other Renewable",0.02153275,"Renewable"
"LU","Luxembourg","2023","5","Other",0,"Fossil"
"LU","Luxembourg","2023","6","Gas",0.003328,"Fossil"
"LU","Luxembourg","2023","6","Coal",0,"Fossil"
"LU","Luxembourg","2023","6","Oil",0,"Fossil"
"LU","Luxembourg","2023","6","Hydro",0.00175175,"Renewable"
"LU","Luxembourg","2023","6","Nuclear",0,"Nuclear"
"LU","Luxembourg","2023","6","Wind",0.020638,"Renewable"
"LU","Luxembourg","2023","6","Solar",0.04285375,"Renewable"
"LU","Luxembourg","2023","6","Other Renewable",0.01887675,"Renewable"
"LU","Luxembourg","2023","6","Other",0,"Fossil"
"LU","Luxembourg","2023","7","Gas",0.00370175,"Fossil"
"LU","Luxembourg","2023","7","Coal",0,"Fossil"
"LU","Luxembourg","2023","7","Oil",0,"Fossil"
"LU","Luxembourg","2023","7","Hydro",0.0010835,"Renewable"
"LU","Luxembourg","2023","7","Nuclear",0,"Nuclear"
"LU","Luxembourg","2023","7","Wind",0.03350125,"Renewable"
"LU","Luxembourg","2023","7","Solar",0.0334555,"Renewable"
"LU","Luxembourg","2023","7","Other Renewable",0.02115325,"Renewable"
"LU","Luxembourg","2023","7","Other",0,"Fossil"
"LU","Luxembourg","2023","8","Gas",0.00394825,"Fossil"
"LU","Luxembourg","2023","8","Coal",0,"Fossil"
"LU","Luxembourg","2023","8","Oil",0,"Fossil"
"LU","Luxembourg","2023","8","Hydro",0.002733,"Renewable"
"LU","Luxembourg","2023","8","Nuclear",0,"Nuclear"
"LU","Luxembourg","2023","8","Wind",0.0254835,"Renewable"
"LU","Luxembourg","2023","8","Solar",0.02957525,"Renewable"
"LU","Luxembourg","2023","8","Other Renewable",0.02334025,"Renewable"
"LU","Luxembourg","2023","8","Other",0,"Fossil"
"LU","Luxembourg","2023","9","Gas",0.003526,"Fossil"
"LU","Luxembourg","2023","9","Coal",0,"Fossil"
"LU","Luxembourg","2023","9","Oil",0,"Fossil"
"LU","Luxembourg","2023","9","Hydro",0.00155275,"Renewable"
"LU","Luxembourg","2023","9","Nuclear",0,"Nuclear"
"LU","Luxembourg","2023","9","Wind",0.024171,"Renewable"
"LU","Luxembourg","2023","9","Solar",0.02861575,"Renewable"
"LU","Luxembourg","2023","9","Other Renewable",0.021217,"Renewable"
"LU","Luxembourg","2023","9","Other",0,"Fossil"
"LU","Luxembourg","2023","10","Gas",0.00576675,"Fossil"
"LU","Luxembourg","2023","10","Coal",0,"Fossil"
"LU","Luxembourg","2023","10","Oil",0,"Fossil"
"LU","Luxembourg","2023","10","Hydro",0.00345425,"Renewable"
"LU","Luxembourg","2023","10","Nuclear",0,"Nuclear"
"LU","Luxembourg","2023","10","Wind",0.047402,"Renewable"
"LU","Luxembourg","2023","10","Solar",0.0141915,"Renewable"
"LU","Luxembourg","2023","10","Other Renewable",0.02011375,"Renewable"
"LU","Luxembourg","2023","10","Other",0,"Fossil"
"LU","Luxembourg","2023","11","Gas",0.00930925,"Fossil"
"LU","Luxembourg","2023","11","Coal",0,"Fossil"
"LU","Luxembourg","2023","11","Oil",0,"Fossil"
"LU","Luxembourg","2023","11","Hydro",0.01173825,"Renewable"
"LU","Luxembourg","2023","11","Nuclear",0,"Nuclear"
"LU","Luxembourg","2023","11","Wind",0.065692,"Renewable"
"LU","Luxembourg","2023","11","Solar",0.00502575,"Renewable"
"LU","Luxembourg","2023","11","Other Renewable",0.01401025,"Renewable"
"LU","Luxembourg","2023","11","Other",0,"Fossil"
"LU","Luxembourg","2023","12","Gas",0.010077,"Fossil"
"LU","Luxembourg","2023","12","Coal",0,"Fossil"
"LU","Luxembourg","2023","12","Oil",0,"Fossil"
"LU","Luxembourg","2023","12","Hydro",0.01112,"Renewable"
"LU","Luxembourg","2023","12","Nuclear",0,"Nuclear"
"LU","Luxembourg","2023","12","Wind",0.0639375,"Renewable"
"LU","Luxembourg","2023","12","Solar",0.0035775,"Renewable"
"LU","Luxembourg","2023","12","Other Renewable",0.01489325,"Renewable"
"LU","Luxembourg","2023","12","Other",0,"Fossil"
"LV","Latvia","2023","1","Gas",0.171057,"Fossil"
"LV","Latvia","2023","1","Coal",0,"Fossil"
"LV","Latvia","2023","1","Oil",0,"Fossil"
"LV","Latvia","2023","1","Hydro",0.640086,"Renewable"
"LV","Latvia","2023","1","Nuclear",0,"Nuclear"
"LV","Latvia","2023","1","Wind",0.031718,"Renewable"
"LV","Latvia","2023","1","Solar",0,"Renewable"
"LV","Latvia","2023","1","Other Renewable",0.0257,"Renewable"
"LV","Latvia","2023","1","Other",0.015935,"Fossil"
"LV","Latvia","2023","2","Gas",0.235184,"Fossil"
"LV","Latvia","2023","2","Coal",0,"Fossil"
"LV","Latvia","2023","2","Oil",0,"Fossil"
"LV","Latvia","2023","2","Hydro",0.359965,"Renewable"
"LV","Latvia","2023","2","Nuclear",0,"Nuclear"
"LV","Latvia","2023","2","Wind",0.024078,"Renewable"
"LV","Latvia","2023","2","Solar",0,"Renewable"
"LV","Latvia","2023","2","Other Renewable",0.023544,"Renewable"
"LV","Latvia","2023","2","Other",0.01399,"Fossil"
"LV","Latvia","2023","3","Gas",0.177397,"Fossil"
"LV","Latvia","2023","3","Coal",0,"Fossil"
"LV","Latvia","2023","3","Oil",0,"Fossil"
"LV","Latvia","2023","3","Hydro",0.568076,"Renewable"
"LV","Latvia","2023","3","Nuclear",0,"Nuclear"
"LV","Latvia","2023","3","Wind",0.029851,"Renewable"
"LV","Latvia","2023","3","Solar",0,"Renewable"
"LV","Latvia","2023","3","Other Renewable",0.023626,"Renewable"
"LV","Latvia","2023","3","Other",0.015008,"Fossil"
"LV","Latvia","2023","4","Gas",0.012868,"Fossil"
"LV","Latvia","2023","4","Coal",0,"Fossil"
