OID_,x,y,fid_1,dist_1,ang_1,fid_2,dist_2,ang_2,fid_3,dist_3,ang_3,fid_4,dist_4,ang_4,fid_5,dist_5,ang_5,fid_6,dist_6,ang_6,fid_7,dist_7,ang_7,fid_8,dist_8,ang_8,fid_9,dist_9,ang_9,fid_0,dist_0,ang_0
802,106.684996140302999,-6.314999964697220,1,21945.407247922881652,43.500664884259798,1,15792.613151573899813,53.187699505636566,1,12438.857863554530923,78.495531708469031,1,19336.533882188192365,39.346721828015603,1,17575.145200763930916,55.478051725533028,1,17639.162309282437491,61.972287189766888,1,22282.058552609079925,70.399852065235720,1,22652.027299031105940,55.594263208433098,1,22521.211837369304703,54.362547689849883,1,9885.669479795107691,73.199996290128354
803,106.694996140035997,-6.314999964697220,1,21198.950876949136727,41.329776869089955,1,14921.501572288967509,50.639934060052092,1,11356.749666255453121,77.380949834608984,1,18654.652608011765551,36.716584738331719,1,16667.128033022083400,56.447338718827595,1,16670.560688068148011,60.183879687360729,1,21242.933723175396153,69.397556952731065,1,21748.109163613124110,53.945769583843962,1,21631.564915924333036,52.653558955706742,1,8832.205169958710030,71.123728705973761
804,106.704996139768994,-6.314999964697220,1,20485.102559304730676,39.004091296893733,1,14083.494126554580362,47.782805505813094,1,10279.837775958974817,76.032354149574743,1,18014.989160411765624,33.893395086441366,1,15755.606658678674648,54.694366434127502,1,15720.181598731514896,58.177141713157368,1,20210.968997920095717,68.292597144553852,1,20863.732228721633874,52.155981202498459,1,20762.788618524809863,50.799831884965975,1,7793.457185306324391,68.489867835666828
805,106.714996139502006,-6.314999964697220,1,19807.388142654694093,36.514954236159603,1,13284.856908781288439,44.573408720584084,1,9209.945174236832827,74.369453938086224,1,17422.194298020920542,30.870350352409609,1,14866.391972431694739,52.227892513886204,1,14791.537935999069305,55.915425201478321,1,19187.319702360771771,67.069300204357504,1,20001.488737788440631,50.209890478487715,1,19917.614168221960426,48.786571878802981,1,6776.108888827652663,65.133532486119776
806,106.724996139235003,-6.314999964697220,1,19169.640454686934390,33.854926139290285,1,12533.118519361829385,40.966574255405042,1,8149.836866141437895,72.271916198914838,1,16881.206259954826237,27.644099607877497,1,14006.818451147866654,49.586702868446750,1,13888.990286406880841,53.355398702673369,1,18173.391137170889124,65.708885873062002,1,19164.366491212556866,48.091206914739352,1,19099.175181270114990,46.597914958044392,1,5790.933302293404267,60.523844614959046
807,106.734996138967006,-6.314999964697220,1,18575.976213573623681,31.018459560142713,1,11836.677793040304095,36.963266181576138,1,7103.894250546873991,69.552282404052519,1,16397.153492126162746,24.215965169109293,1,13183.311459552256565,46.788766511272932,1,13017.967365177482861,50.446386203394574,1,17170.905173125349393,64.188744022021226,1,18355.802619641202909,45.782523383723095,1,18311.056774380052957,44.217173487057160,1,4858.281927502528561,54.088089618865787
808,106.744996138700003,-6.314999964697220,1,18030.750373350248992,28.002704936569511,1,11206.283682578921798,32.437161047435566,1,6079.433346610483568,65.905548438896531,1,15975.212352321395883,20.593191297961287,1,12400.039769964667357,43.284881389088461,1,12185.231498275243212,47.130280901500647,1,16181.988703614393671,62.481544257129734,1,17579.738210375238850,43.265657293727784,1,17547.613717926637037,43.367752567372435,1,4014.926819249682467,44.784393486620182
809,106.754996138433000,-6.314999964697220,1,17538.481034970689507,24.808405084844182,1,10653.471109022500968,27.444920351931550,1,5089.443074803727541,60.812351113792047,1,15620.416990810188508,16.790041299771651,1,11665.638977057586089,39.784252453169515,1,11399.176722556683671,43.342691566939799,1,15209.288944122397879,60.554151208693270,1,16840.666929882772820,40.522235131426719,1,16807.081629974043608,40.623462559305402,1,3321.814248431261149,32.073050922990937
810,106.764996138165998,-6.314999964697220,1,17102.852654691672797,21.571736349657218,1,10190.600556907691498,21.950520373698225,1,4158.614469141492918,53.355686298309642,1,15337.427822209105216,12.828517849931877,1,10990.550334437768470,35.345974117580141,1,10670.124670142768082,39.016399938392887,1,14256.125480452643387,58.366341029281593,1,16142.283853959166663,37.629980011245259,1,16108.581347924318834,37.633851212884132,1,2890.570366564015785,13.144635054308567
811,106.774996137898995,-6.314999964697220,1,16727.724250678093085,18.043928163876572,1,9830.715656280088297,15.957119889409896,1,3336.831059711007128,41.939521218931105,1,15130.274506843436029,8.738464361705070,1,10351.618071290760781,33.853289670055830,1,10010.537459182241946,34.088658297082176,1,13326.690968724678896,55.869363229366549,1,15491.522071825856983,34.386102467176393,1,15457.811948872787980,34.383063728737852,1,2818.990569161185249,4.989970826737697
812,106.784996137632007,-6.314999964697220,1,16418.746520006166975,14.368954737860614,1,9585.694717675147331,9.615376749561953,1,2724.616022160696957,24.355520658662790,1,15002.098863890620123,4.556840832198598,1,9777.855646302323294,32.370470674576943,1,9434.994922782210779,28.513977202353242,1,12426.311020554147035,53.004491251075152,1,14894.641399354672103,30.870220711761664,1,14861.045203351832242,30.859098086228823,1,2937.423548967668921,-17.051401173159615
813,106.794996137365004,-6.314999964697220,1,16179.681900946310634,10.846068259173476,1,9463.512444766516637,3.142932512956464,1,2481.699016874344579,0.627605139469967,1,14954.931736060681942,0.326106909809304,1,9231.607361122451039,26.808680830848967,1,8959.708039104127238,22.283089225576155,1,11561.775637211057983,49.701925486114376,1,14358.363013071886598,27.076518706846603,1,14325.031844963896219,27.056116844853733,1,2765.453687273138712,66.950136508426368
814,106.804996137098001,-6.314999964697220,1,16008.412077457216583,6.952494730496366,1,9463.801058212851785,-3.309577391355093,1,2706.110814548219878,-23.506696750568992,1,14989.537854624335523,-3.908178734285705,1,8786.405688325668962,20.662456643975474,1,8601.312419365927781,15.445571240978166,1,10741.742826599860564,45.880805603013755,1,13889.708095183221303,23.007931556967407,1,13856.823791659513518,22.977117456390225,1,1800.217409661596093,53.023741600000122
815,106.814996136830999,-6.314999964697220,1,15912.438419998523386,2.993435887456310,1,9591.512087561241060,-9.924010216713882,1,3306.957087116355524,-41.375796009643615,1,15105.355215296074675,-8.100227826020808,1,8453.542332906710726,14.012644840363700,1,8374.828461561417498,8.128048358008499,1,9977.191838652692240,41.451772408402732,1,13495.723462419557109,18.678836554744020,1,13463.496979956238647,18.636651016929843,1,1132.473279902917966,17.029489868981955
816,106.824996136563996,-6.314999964697220,1,15893.125057792254665,-0.994383859287635,1,9842.748385029050041,-16.282735682397210,1,4122.816793809418414,-52.995072955805171,1,15300.539744865089233,-12.206931888936502,1,8165.228340557704541,14.136933668548549,1,8290.928395651728351,0.652329241266588,1,9281.843027562625139,36.324465308412975,1,13183.105507926467908,14.117256522061863,1,13151.771491766539839,14.063043533541761,1,1077.531471829393922,-26.520038856945934
817,106.834996136296994,-6.314999964697220,1,15950.750447332613476,-4.972610760040973,1,10208.393827996176697,-22.255799763890003,1,5050.543949192219770,-60.573283026168070,1,15572.107276920633012,-16.190357514233032,1,7962.545332571919971,6.845456648529184,1,8351.951270360255876,-6.961324200308407,1,8672.358326244278942,30.423234528867535,1,12957.744734953910665,9.365885865536539,1,12927.551716607044000,9.299419236893767,1,1857.452135429030477,-58.730680682507028
818,106.844996136030005,-6.314999964697220,1,16084.487683104536700,-8.903439411682216,1,10676.700422833006087,-27.760851635028722,1,6038.799092302108875,-65.739188742974378,1,15916.148514424765381,-20.019498371250851,1,7888.267172565741021,0.881770057593788,1,8556.848461071609563,-14.337049958469393,1,8167.981491902213747,23.713858594920065,1,12824.242041823828913,4.481252894343441,1,12795.438632715553467,4.402830839271564,1,2390.392332106207959,66.611583263892413
819,106.854996135763002,-6.314999964697220,1,16292.462570913736272,-12.751710275323950,1,11234.837661092116832,-32.761652100378086,1,7062.217673373346770,-69.431293695091512,1,16327.985777834011969,-23.575232446719980,1,7789.157807359546496,16.239660236189376,1,8895.683805715219933,-21.259702119516682,1,7789.157807359546496,16.239660236189376,1,12785.475256676903882,-0.469350606016359,1,12758.293903738969675,-0.558872604730108,1,1442.051181752998446,49.526858478364339
820,106.864996135496000,-6.314999964697220,1,16571.880297056704876,-16.486653048014464,1,11836.007712771681327,-28.630831932936353,1,8107.494337740668925,-72.180619302084835,1,16800.268761180512229,-26.874156774207744,1,7553.404940809439722,8.440575011555671,1,9353.913267622396233,-27.589982497077166,1,7554.797963268541935,8.154963363952922,1,12842.302329564558022,-5.412974949934425,1,12816.943227822648623,-5.512230783400308,1,918.421420451043559,2.698343176316377
821,106.874996135228997,-6.314999964697220,1,16919.201687054326612,-20.083077240778948,1,12404.282642643440340,-33.122456122466097,1,9167.155259609122368,-74.298448106117277,1,17226.506420521876862,-21.125927308882147,1,7471.602160928066951,0.016009406566398,1,9914.997044678197199,-33.267272352517850,1,7478.495817191771494,-0.267945727644752,1,12993.469089990750945,-10.277280954335891,1,12970.087170723632880,-10.384516084802172,1,1395.163858784952936,-48.506396802892930
822,106.884996134961995,-6.314999964697220,1,17330.344580139873869,-23.521933921814213,1,13031.228737731040383,-36.215079455315951,1,10236.734359553829563,-75.975740629208943,1,17655.508215291971283,-24.478356367941888,1,7552.793271480679323,-8.409243383959531,1,10562.556915202021628,-38.293208719173727,1,7565.035498677621945,-8.679374449737685,1,13235.743542405791231,-14.996675655104509,1,13214.440806861583042,-15.109918535282763,1,2308.318863366686855,-49.705491802562754
823,106.894996134693997,-6.314999964697220,1,17800.887314748069912,-26.790299848133767,1,13712.472068680481243,-39.730110125682955,1,11313.418970925436952,-77.334872326297301,1,18141.127015330595896,-27.534189606949678,1,7791.884768848598469,-16.485839242623261,1,11281.711748934838397,-42.709056192808283,1,7809.005025662475418,-16.732404190434337,1,13564.244671377682607,-19.517081892642342,1,13545.068754662457650,-19.634325995272366,1,2757.007687390610954,-18.674710516124499
824,106.904996134426995,-6.314999964697220,1,18326.254976910884579,-29.880903771966302,1,14444.801228496646218,-43.108484002543754,1,12395.357528066775558,-78.457376462035853,1,18678.427022359021066,-30.546341999341209,1,8175.034205647384624,-23.944085594758633,1,12059.659972383869899,-46.575888915332975,1,8192.223962713027504,-23.812358827540052,1,13949.178537489642622,-13.681293785963788,1,13955.840539083304975,-23.917942977558948,1,3283.141901213791243,-37.294929270454361
825,106.914996134160006,-6.314999964697220,1,18901.876729963340040,-32.791359725609134,1,15222.409170110355262,-46.151473025289810,1,13481.285316306088134,-79.399446263426810,1,19264.373364086444781,-33.382749169559354,1,8683.192699722412726,-30.633118787961735,1,12885.757571921536510,-49.960838245747915,1,8698.075134787724892,-30.496726449771273,1,14251.504104540084882,-18.008705767069124,1,14439.918311564049873,-27.935685905278632,1,4050.392514429765924,-49.847716615136143
826,106.924996133893004,-6.314999964697220,1,19523.307986024177808,-35.523257607658046,1,16038.711404627965749,-48.891863961272215,1,14570.310324490877974,-80.200962592678380,1,19894.668199460396863,-36.045659751099862,1,9295.881956524934139,-36.512650476483344,1,13715.067880420381698,-48.609489841239366,1,9308.567253986953801,-36.376507086299462,1,14631.484788096262491,-22.133986255264247,1,14990.201921035193664,-31.675823280467053,1,4947.834629742919788,-58.139763299013822
827,106.934996133626001,-6.314999964697220,1,20186.318482505681459,-38.081241965039318,1,16888.097887484997045,-51.361844941740266,1,15661.786480282926277,-80.890959038400936,1,20565.234279908203462,-38.540051505034135,1,9993.895232928916812,-41.618948030697872,1,14562.869072611119918,-51.355372599225184,1,10004.562622417288367,-41.486327141589825,1,15083.252814110741383,-26.031451317768411,1,15599.686647896693103,-35.137586118928944,1,5916.517958009340873,-63.806031213881788
828,106.944996133358998,-6.314999964697220,1,20886.948996567487484,-40.472158902382411,1,17765.823875552807294,-53.591630847510586,1,16755.234659851863398,-81.491046274707358,1,21272.263459338206303,-40.872848796708652,1,10760.641034493592088,-46.028756279013059,1,15442.545078842123985,-53.921030302321263,1,10769.496560455878353,-45.901568055763413,1,15600.572828502221455,-29.686504559929880,1,16261.717259985320197,-38.328421700220552,1,6926.617484018422147,-67.850491151442554
829,106.954996133091996,-6.314999964697220,1,21621.528260730472539,-42.611056680729966,1,18667.892563245753990,-55.608789161348298,1,17850.292666687357269,-82.017625980708075,1,22012.242588159428124,-43.052255644734494,1,11582.477505522601859,-49.832856488450957,1,16348.682807408911685,-56.079978141206148,1,11589.727183750665063,-49.712034919788529,1,16177.157403026712927,-33.094136904635199,1,16970.145315754642070,-41.261384175803002,1,7962.386902209507753,-70.854783831672393
830,106.964996132824993,-6.314999964697220,1,22385.462885486653249,-44.696889533341718,1,19590.941571380448295,-57.438010252564737,1,18946.681283456036908,-82.483361548894820,1,22781.961095783837663,-45.087212519909379,1,12448.498284100662204,-53.120632412456928,1,17277.905391733413126,-58.129049678825041,1,12454.333859215857956,-53.006478133976188,1,16806.908138546448754,-36.256963446292204,1,17719.406674590260081,-43.952925547544339,1,9014.982517931435723,-73.162811258348114
831,106.974996132558005,-6.314999964697220,1,23177.072769816273649,-46.642711234039538,1,20532.141502177852090,-59.101144998550744,1,20044.182163494311681,-82.898180293451276,1,23570.670252334253746,-46.297008238189896,1,13350.107436107962712,-55.972773452679633,1,18226.236741058437474,-59.891205898935155,1,13354.700416229250550,-55.865207133785219,1,17484.081078959545266,-39.183197614422369,1,18504.541897041992343,-46.421185308513834,1,10079.134070829855773,-74.986053432280954
832,106.984996132291002,-6.314999964697220,1,23993.618757537609781,-48.458106778048567,1,21467.835613762170397,-58.475236340782168,1,21140.934035770333139,-78.594045135240336,1,24382.577569808334374,-48.094831450876256,1,14280.565799128802610,-58.458834038133716,1,19190.825977659078490,-61.391263913631882,1,14283.903267457746551,-58.273381111812895,1,18203.384546253178996,-41.884813421871463,1,19321.178084572467924,-48.684754312192979,1,11151.533716548317898,-76.459994882732602
833,106.994996132023999,-6.314999964697220,1,24832.641281204392726,-50.152471670101903,1,22414.821643364950432,-59.471105977220319,1,22226.645846668889135,-79.159192622357835,1,25216.918733753107517,-49.775287473519199,1,15234.588528230091470,-60.637284417430813,1,20169.184971069953463,-62.897577941885281,1,15236.162695046639783,-60.463081688158383,1,18960.024250817532447,-44.376026569707470,1,20165.488695673135226,-50.761842530114031,1,12230.012108921269828,-77.674769744104850
834,106.654996141103993,-6.324999964482170,1,25086.676597345394839,47.267036485688458,1,19144.651403032963572,56.495419703938438,1,15917.727301623321182,76.980683115347688,1,22374.268920422018709,44.133389482739901,1,20871.724931997370732,50.457670557406658,1,21097.022962914161326,63.560503789298323,1,25780.215534477349138,70.562314284158319,1,26033.465603903259762,57.717746050825220,1,25884.057121958405332,56.657948463842217,1,13383.417707935230283,72.777927069574858
835,106.664996140837005,-6.324999964482170,1,24285.568695540958288,45.494253280215247,1,18232.275023241403687,54.574556770259413,1,14841.801923055767475,76.017232485374890,1,21618.402292574348394,42.027095883950686,1,20025.816107344700868,55.949170647395732,1,20112.329386707031517,62.155767246829633,1,24739.559704112543841,69.708402111952765,1,25104.992978353686340,56.367808961797685,1,24967.126462754473323,55.261077992259530,1,12330.918736978230299,71.254415339070874
836,106.674996140570002,-6.324999964482170,1,23509.266128618313815,43.602515760920767,1,17342.519986783623608,52.454059334414829,1,13770.722671630001059,74.903637602347857,1,20893.825119012806681,39.771523859866065,1,19113.741121616825694,55.139506348427965,1,19140.954289556477306,60.607499420985370,1,23704.872993686192785,68.779772374428973,1,24191.509370897783811,54.915107280548483,1,24066.148843748305808,53.758708761691430,1,11288.752673156064702,69.448226776546136
837,106.684996140302999,-6.324999964482170,1,22760.307273349422758,41.583991197494555,1,16479.050975702699361,50.107898415784277,1,12705.715284259613327,73.602887756718488,1,20203.904169947716582,37.357984862608696,1,18203.099723664723570,55.472402280759674,1,18185.032158998517843,58.895153934679904,1,22676.972583393511741,67.766720570656048,1,23294.778279669248150,53.349533175436747,1,23182.984411980360164,52.140731173698960,1,10260.068796144016233,67.277436027576044
838,106.694996140035997,-6.324999964482170,1,22041.479527490701003,39.431023905831530,1,15646.220354974839211,47.507269277872858,1,11648.445074397222925,72.065196573931146,1,19552.308273874259612,34.778777858001433,1,17299.704617873529060,53.824304745218804,1,17247.132421450114634,56.994778824817459,1,21656.824571925477358,66.657906552836693,1,22416.810038725048798,51.660023898612103,1,22319.747617448047095,50.396160422399177,1,9249.208113895829229,64.684489556181546
839,106.704996139768994,-6.324999964482170,1,21355.825791950635903,37.136427729816987,1,14849.184272355867506,44.621022122537013,1,10601.227341694899224,70.222265429321311,1,18942.992806196740275,32.027798428493377,1,16419.376021230214974,51.657239552053603,1,16330.360719688289464,54.878543518079340,1,20645.578304488670256,65.440030554159193,1,21559.897070195034757,49.834563005221533,1,21478.841376114680315,48.513169904669745,1,8262.563713564528371,61.400685413364421
840,106.714996139502006,-6.324999964482170,1,20706.641776834578195,34.693860503270052,1,14094.016728476528442,41.416651729141520,1,9567.363607099397996,67.978395147305804,1,18380.163126969175210,29.101269543483497,1,15566.709268209793663,49.128847261681315,1,15438.481403668900384,52.514317663047869,1,19644.608535844399739,64.097440797487721,1,20726.651036963481602,47.860232479551513,1,20662.992177337499015,46.479184328060576,1,7310.318724215772818,57.244706702538743
841,106.724996139235003,-6.324999964482170,1,20097.461963835601637,32.098289562697914,1,13387.418743743457526,37.902178949596198,1,8551.698667350239703,65.196501724314473,1,17868.212583594809985,25.998574673830028,1,14747.010222960536339,46.601726643995931,1,14576.064615945177138,49.865420812925095,1,18655.569603170402843,62.611663758768898,1,19920.042170463708317,45.723344184337890,1,19875.285994695383124,44.281061898866774,1,6407.827560249935232,51.882821491539865
842,106.734996138967006,-6.324999964482170,1,19532.029629168220708,29.346542793387027,1,12737.666168896208546,33.970795524628009,1,7561.569188774239592,61.675992324781895,1,17411.629614325906005,22.723137224330852,1,13963.775470289338045,43.479769635651159,1,13748.655606200320108,46.890742680322134,1,17680.463626302600460,60.960847304273031,1,19143.437667437279742,43.409682173704581,1,19111.366952657357615,43.439823972315153,1,5579.286623396026698,44.850130317237998
843,106.744996138700003,-6.324999964482170,1,19014.248037490389834,26.437933075015515,1,12154.038088674424216,29.672768764082676,1,6608.463048056458319,57.118491756035169,1,17014.872119411524181,19.283262587865874,1,13224.262440342539776,40.403268359407321,1,12962.959717602065211,43.545567589673738,1,16721.728347185158782,59.119117689513260,1,18400.637042839640344,40.904901095849546,1,18367.248370104265632,40.998226187379643,1,4859.092309396080054,36.208989537739441
844,106.754996138433000,-6.324999964482170,1,18548.108259682896460,23.374916289106448,1,11646.045430540527377,24.936547861223886,1,5710.947107795962438,51.079507112624647,1,16682.209211501129175,15.692812639411013,1,12535.450707935977334,36.548083976223481,1,12227.020995073520680,39.783593341448260,1,15782.347569031600869,57.055862005891051,1,17694.818814260172076,38.282176879971026,1,17661.130876687948330,38.286950004660575,1,4299.196009587145454,24.222564540160253
845,106.764996138165998,-6.324999964482170,1,18135.830314592243667,20.287098526144852,1,11223.924567355514228,19.839810080533915,1,4899.665847876694897,42.922113120690298,1,16417.537464481487405,11.971566833232284,1,11890.253861421921101,35.313781722025837,1,11550.354133028909928,35.560808367603286,1,14865.990567849130457,54.734983091863469,1,17031.495009237227350,35.357930795208979,1,16997.775815351236815,35.357092828499944,1,3975.435175345985954,9.517660848595582
846,106.774996137898995,-6.324999964482170,1,17782.513114444678649,16.940184976939648,1,10898.222377969030276,14.358545579433322,1,4224.595927097129788,31.863562578420964,1,16224.184760739915873,8.145127847693770,1,11286.837154604634634,30.724465459108789,1,10943.959117959588184,30.841948674504170,1,13977.186570413829031,52.114235199494225,1,16416.033111699205620,32.205711063426712,1,16382.378699086017150,32.198360352640435,1,3921.856241814041368,3.584546036352773
847,106.784996137632007,-6.324999964482170,1,17492.182438728566922,13.469989392348266,1,10677.633622529563581,8.624136215463727,1,3759.836811549741924,17.388499481587932,1,16104.720067032429142,4.244260990048495,1,10728.231015056971955,29.232528027588835,1,10420.111522939650968,25.609949376015429,1,13121.535785927462712,49.144848743054055,1,15854.008184087717382,28.819151282872017,1,15820.537012532124209,28.804355184476194,1,4007.828912047797076,-12.410492787914336
848,106.794996137365004,-6.324999964482170,1,17267.057987200965727,10.155552559502681,1,10567.900205647687471,2.814203919132627,1,3587.530334322877479,0.434145697208577,1,16060.792268080615031,0.303652751498457,1,10230.787073193276228,24.014328312809226,1,9991.803154538441959,19.877830100945776,1,12305.955809884579139,45.771836371563147,1,15351.290526618633521,25.197440096281913,1,15318.144884133040250,25.174283062625680,1,3356.412687833593736,49.301584513473507
849,106.804996137098001,-6.324999964482170,1,17106.681366983964836,6.504142859794006,1,10568.026711353553765,-2.963441755362290,1,3746.272454960957020,-16.745009014219068,1,16093.019927640407332,-3.639824961518507,1,9827.524350672214496,18.716726307069820,1,9671.734995124461420,13.700551137324101,1,11538.946283112631136,41.935633197778678,1,14913.878636600957179,21.347126504800517,1,14881.224502587527240,21.314775905084762,1,2618.900401748710919,33.308646118349834
850,106.814996136830999,-6.324999964482170,1,17016.904682928336115,2.798990069293207,1,10682.542568142600430,-8.901733461343897,1,4200.882938839625240,-31.354972947143899,1,16200.948584568597653,-7.549138663533048,1,9528.432652061695990,13.522311933623314,1,9470.887379759524265,7.182106744143819,1,10830.831102618489240,37.576076751565381,1,14547.664508810774350,17.283800620162033,1,14515.689204162783426,17.241587365296766,1,2162.430782859816190,16.810044327535884
851,106.824996136563996,-6.324999964482170,1,16998.846558620574797,-0.929696581550770,1,10908.676090798870064,-14.653969421422245,1,4869.184159128667488,-42.545366618316145,1,16383.082195436767506,-11.389142978792295,1,9241.266218346361711,12.623147719559769,1,9396.742367575636308,0.575560058047418,1,10193.890893432555458,32.640018352524471,1,14258.135251759538733,13.033288349611738,1,14227.042342716533312,12.980794033010971,1,2125.207124244185707,-13.084733470810257
852,106.834996136296994,-6.324999964482170,1,17052.734827375104942,-4.650538484702783,1,11239.692287417343323,-20.120203717836826,1,5676.193007648992534,-50.803396926630022,1,16636.983830496177688,-15.128374374525013,1,9061.497765178281043,6.011985237141466,1,9450.626649245046792,-6.148711815885258,1,9642.240912915069202,27.093763325467343,1,14050.032421553209133,8.631957220868763,1,14020.033716457241098,8.569093909770698,1,2608.738346451264988,-37.487089865039486
853,106.844996136030005,-6.324999964482170,1,17177.892410360331269,-8.332550234519797,1,11666.667183449604636,-25.230351751157162,1,6571.001234093935636,-56.913240909272226,1,16959.430502668117697,-18.740379374953068,1,8994.029526271833674,0.773354695666821,1,9632.177499334564345,-12.707908508729778,1,9191.251003826075248,20.940326860546715,1,13927.006571854966751,4.125778859064813,1,13898.311648250957660,4.052844212151895,1,3003.911573940782091,47.365221527119651
854,106.854996135763002,-6.324999964482170,1,17372.779051388853986,-11.946650503611297,1,12179.512913100059450,-29.945292505122065,1,7522.341664538150326,-61.519958913473005,1,17346.600171172831324,-22.204462420530234,1,8856.312344588613996,14.238469650723042,1,9934.398073764228684,-18.946420470571475,1,8856.312344588613996,14.238469650723042,1,13891.318317123224915,-0.431986431571088,1,13864.122702637252587,-0.514294676011521,1,2314.105054294524052,28.750543092767057
855,106.864996135496000,-6.324999964482170,1,17635.083129064514651,-15.466949191616335,1,12767.886121598196041,-34.252816514914066,1,8511.278755033164998,-65.075079783643631,1,17793.295095789169864,-25.417919855922843,1,8648.827409944373358,7.365162672806891,1,10346.719684546207645,-24.752603422153886,1,8650.914983444212339,7.115945196912789,1,13943.638276448195029,-4.984304032281756,1,13918.111943224392235,-5.074922784429535,1,2023.742249661752112,1.224211592853687
856,106.874996135228997,-6.324999964482170,1,17961.851366076389240,-18.871676983066671,1,13344.149320300120962,-30.526954201542356,1,9526.110757665446727,-67.881836550531361,1,18262.408239544685784,-19.875344371989762,1,8577.479334258301606,0.013945346927088,1,10856.605108217125235,-30.064147375184177,1,8584.362493224161881,-0.233427862716382,1,14082.985611495227204,-9.474545189689042,1,14059.263573259293480,-9.572126781907293,1,2283.391092559258141,-27.236282245234250
857,106.884996134961995,-6.324999964482170,1,18349.640153213462327,-22.143694681672223,1,13938.777452104885015,-33.528392085346631,1,10559.374177122141191,-70.143984680027600,1,18667.611430211665720,-23.071822960287019,1,8648.293227315834883,-7.337728518435538,1,11451.028910359205838,-34.862246908930125,1,8659.856633931654869,-7.575171145545490,1,14306.817626939780894,-13.850590234151177,1,14284.994041285806816,-13.953614371340571,1,2958.163624177863767,-46.661917961439734
858,106.894996134693997,-6.324999964482170,1,18794.672775286751857,-25.270600966113136,1,14579.147584599166294,-37.156751757995387,1,11606.147361363533491,-72.000655154403546,1,19128.333108133640053,-26.123483994493665,1,8857.860216473118271,-14.455490409455164,1,12117.556441628625180,-39.160120788742667,1,8873.772735754793757,-14.676233414833227,1,14611.252137065912393,-18.068148466198451,1,14591.378539170922522,-18.175043698641549,1,3821.104507913358248,-13.357565356823905
859,106.904996134426995,-6.324999964482170,1,19292.988244533538818,-28.244499844639368,1,15270.870816002981883,-40.271833278827437,1,12663.080358069601061,-73.548887328126369,1,19638.873018951162521,-28.906372938287099,1,9196.699766813888345,-21.146844248172997,1,12844.968102814906160,-42.990908893049060,1,9214.784100227865565,-21.035084187107671,1,14991.379445863854926,-22.092817088256155,1,14973.466856693870795,-22.202070611825292,1,4216.480532850810050,-28.150883122689638
860,106.914996134160006,-6.324999964482170,1,19840.572309344282985,-31.061528266894243,1,16008.388839614293829,-43.295850536240906,1,13727.826881081786269,-74.857874997083954,1,20196.964004446639592,-31.656308863878550,1,9651.205827560246689,-27.285992926413144,1,13623.515004201282864,-46.397767645675309,1,9667.267461518265918,-27.168625311700279,1,15307.022611352624153,-16.728854261680212,1,15425.634609965180061,-26.011005530805885,1,4837.898198521733320,-39.785579813233603
861,106.924996133893004,-6.324999964482170,1,20433.464351959795749,-33.721240871299507,1,16786.498991423224652,-46.046662906169040,1,14798.700425608638398,-75.978014213963363,1,20799.005419812030595,-34.252780483083541,1,10205.936953423426530,-32.816115531764439,1,14444.931254159439050,-49.426959637301579,1,10220.017767222683688,-32.696947347511845,1,15661.408294110069619,-20.609477711955542,1,15941.919799579665778,-29.588274584965269,1,5610.747913520031034,-48.502826944408220
862,106.934996133626001,-6.324999964482170,1,21067.839542209741921,-36.225946998492404,1,17599.818206895506592,-48.548621946368897,1,15874.461073473050419,-76.946740708277304,1,21441.295385649318632,-36.698504945459980,1,10845.524980872010929,-37.735722137383753,1,15276.578562806955233,-48.446514197834020,1,10857.732497124641668,-37.617605451528902,1,16084.266289073388180,-24.302336722569695,1,16516.310757268820453,-32.929072682377992,1,6481.080742458929308,-54.998918203288952
863,106.944996133358998,-6.324999964482170,1,21740.066679136838502,-38.580062667158280,1,18443.689100784453331,-50.825701413699505,1,16954.178465998749743,-77.792367921430085,1,22120.328116706372384,-38.998089407701045,1,11555.888596197593870,-42.079510331336408,1,16118.594892427652667,-50.742353198545693,1,11566.366495425936591,-41.964378226248606,1,16570.355349808512983,-27.792399915622429,1,17142.967750220617745,-36.035612041176435,1,7414.647926864652618,-59.910205262270928
864,106.954996133091996,-6.324999964482170,1,22446.745418407739635,-40.789524531771001,1,19314.107658731645643,-52.900627119772643,1,18037.142251869303436,-78.536663056752531,1,22832.825862930254516,-41.157492327322124,1,12324.796131583723763,-45.901178647367360,1,16989.779235277514090,-53.105354748893880,1,12333.701922651925997,-45.790213300612869,1,17114.288650335343846,-31.072210129234080,1,17816.376676261708781,-38.915308084188581,1,8390.368502400635407,-63.702143523312699
865,106.964996132824993,-6.324999964482170,1,23184.613388475772808,-42.774308621729588,1,20207.643578721545055,-54.794408285075825,1,19122.800799275508325,-79.196609758845668,1,23575.754657189288992,-43.183562933788259,1,13141.975724647576499,-49.261115570929199,1,17886.489970147569693,-55.119279939923665,1,13149.466192082711132,-49.154945411798302,1,17710.737402788061445,-34.140661866594606,1,18531.441465554580645,-41.579121238505863,1,9395.118178602226180,-66.694041025618645
